UID,Borough,IssueDate,ExpirationDate
52033,Brooklyn,2/10/16,3/17/17
52034,Brooklyn,2/10/16,2/2/17
52035,Bronx,2/10/16,2/16/17
52036,Brooklyn,2/10/16,3/22/17
52037,Queens,2/10/16,2/15/17
52038,Manhattan,2/10/16,2/10/17
52039,Manhattan,2/10/16,2/10/17
52040,Manhattan,2/10/16,3/20/17
52041,Brooklyn,2/10/16,3/8/17
52042,Manhattan,2/10/16,2/28/18
52043,Brooklyn,2/10/16,2/10/17
52044,Manhattan,2/10/16,3/19/17
52045,Brooklyn,2/10/16,2/10/17
52046,Manhattan,2/10/16,3/7/17
52047,Brooklyn,2/10/16,2/10/17
52048,Staten Island,2/10/16,3/30/17
52049,Bronx,2/10/16,2/3/17
52050,Queens,2/10/16,2/10/17
52051,Manhattan,2/10/16,2/10/18
52052,Queens,2/10/16,2/10/17
52053,Queens,2/10/16,1/30/17
52054,Brooklyn,2/10/16,3/20/17
52055,Queens,2/10/16,5/14/16
52056,Manhattan,2/10/16,7/25/16
52057,Brooklyn,2/10/16,2/19/17
52058,Brooklyn,2/10/16,3/31/17
52059,Brooklyn,2/10/16,3/13/17
52060,Bronx,2/10/16,3/4/17
52061,Manhattan,2/10/16,3/14/17
52062,Queens,2/10/16,3/29/17
52063,Manhattan,2/10/16,2/10/17
52064,Staten Island,2/10/16,3/9/17
52065,Manhattan,2/10/16,1/2/17
52066,Queens,2/10/16,2/10/17
52067,Manhattan,2/10/16,4/7/17
52068,Manhattan,2/10/16,1/28/17
52069,Queens,2/10/16,2/10/21
52070,Manhattan,2/10/16,2/10/21
52071,Manhattan,2/10/16,2/10/17
52072,Manhattan,2/10/16,3/10/17
52073,Manhattan,2/10/16,3/30/17
52074,Bronx,2/10/16,2/10/17
52075,Queens,2/10/16,2/10/17
52076,Manhattan,2/10/16,2/28/17
52077,Manhattan,2/10/16,2/10/17
52078,Manhattan,2/10/16,2/10/17
52079,Brooklyn,2/10/16,1/24/17
52080,Queens,2/10/16,2/28/17
52081,Manhattan,2/10/16,2/12/17
52082,Brooklyn,2/10/16,3/1/17
52083,Manhattan,2/10/16,2/14/17
52084,Manhattan,2/10/16,3/30/17
52085,Manhattan,2/10/16,4/28/17
52086,Brooklyn,2/10/16,12/23/16
52087,Bronx,2/10/16,7/10/16
52088,Queens,2/10/16,2/4/17
52089,Staten Island,2/10/16,2/10/17
52090,Manhattan,2/10/16,3/5/17
52091,Staten Island,2/10/16,2/28/17
52092,Manhattan,2/10/16,2/10/17
52093,Staten Island,2/10/16,3/22/17
52094,Brooklyn,2/10/16,2/28/16
52095,Brooklyn,2/10/16,2/10/17
52096,Queens,2/10/16,2/10/17
52097,Queens,2/10/16,2/17/17
52098,Manhattan,2/10/16,3/12/17
52099,Manhattan,2/10/16,4/1/17
52100,Bronx,2/10/16,10/6/16
52101,Bronx,2/10/16,2/10/17
52102,Queens,2/10/16,2/13/17
52103,Staten Island,2/10/16,2/27/17
52104,Bronx,2/10/16,11/30/16
52105,Manhattan,2/10/16,2/10/17
52106,Bronx,2/10/16,3/8/17
52107,Manhattan,2/10/16,1/27/17
52108,Staten Island,2/10/16,1/19/17
52109,Staten Island,2/10/16,2/27/17
52110,Manhattan,2/10/16,2/9/17
52111,Manhattan,2/10/16,12/28/16
52112,Queens,2/10/16,2/10/17
52113,Queens,2/10/16,3/4/17
52114,Brooklyn,2/10/16,2/26/17
52115,Queens,2/10/16,2/15/17
52116,Bronx,2/10/16,2/10/17
52117,Manhattan,2/10/16,2/10/17
52120,Queens,2/11/16,4/3/17
52121,Manhattan,2/11/16,3/30/17
52122,Brooklyn,2/11/16,2/11/17
52123,Queens,2/11/16,3/20/17
52124,Brooklyn,2/11/16,2/27/17
52125,Bronx,2/11/16,2/11/17
52126,Staten Island,2/11/16,2/11/17
52127,Manhattan,2/11/16,2/11/19
52128,Staten Island,2/11/16,2/11/21
52129,Manhattan,2/11/16,11/28/16
52130,Bronx,2/11/16,2/11/17
52131,Staten Island,2/11/16,8/27/16
52132,Staten Island,2/11/16,4/3/17
52133,Brooklyn,2/11/16,3/20/17
52134,Staten Island,2/11/16,2/12/17
52135,Manhattan,2/11/16,10/16/17
52136,Brooklyn,2/11/16,1/14/17
52137,Bronx,2/11/16,3/22/17
52138,Manhattan,2/11/16,2/11/18
52139,Staten Island,2/11/16,2/11/17
52140,Manhattan,2/11/16,2/11/17
52141,Staten Island,2/11/16,3/18/17
52142,Bronx,2/11/16,4/15/17
52143,Manhattan,2/11/16,2/8/17
52144,Manhattan,2/11/16,3/30/17
52145,Brooklyn,2/11/16,2/28/17
52146,Manhattan,2/11/16,4/1/17
52147,Manhattan,2/11/16,4/2/17
52148,Staten Island,2/11/16,3/30/17
52149,Queens,2/11/16,2/11/17
52150,Brooklyn,2/11/16,3/1/17
52151,Brooklyn,2/11/16,8/25/16
52152,Brooklyn,2/11/16,3/4/17
52153,Brooklyn,2/11/16,2/11/17
52154,Manhattan,2/11/16,2/18/17
52155,Manhattan,2/11/16,2/11/17
52156,Queens,2/11/16,2/21/17
52157,Manhattan,2/11/16,3/30/18
52158,Manhattan,2/11/16,2/6/17
52159,Manhattan,2/11/16,3/30/17
52160,Queens,2/11/16,3/7/17
52161,Manhattan,2/11/16,2/11/21
52162,Bronx,2/11/16,2/11/17
52163,Manhattan,2/11/16,12/16/16
52164,Queens,2/11/16,3/27/17
52165,Brooklyn,2/11/16,2/11/17
52166,Brooklyn,2/11/16,2/11/21
52167,Manhattan,2/11/16,3/31/17
52168,Manhattan,2/11/16,3/16/18
52169,Bronx,2/11/16,2/11/17
52170,Queens,2/11/16,3/31/17
52171,Brooklyn,2/11/16,3/30/17
52172,Queens,2/11/16,3/30/17
52173,Queens,2/11/16,3/17/17
52174,Manhattan,2/11/16,2/11/18
52175,Manhattan,2/11/16,2/11/17
52176,Manhattan,2/11/16,4/4/17
52177,Queens,2/11/16,3/30/17
52178,Staten Island,2/11/16,2/20/17
52179,Manhattan,2/11/16,3/19/17
52180,Staten Island,2/11/16,12/28/16
52181,Brooklyn,2/11/16,3/30/17
52182,Bronx,2/11/16,6/29/18
52183,Queens,2/11/16,3/30/17
52184,Queens,2/11/16,3/8/17
52185,Staten Island,2/11/16,3/30/17
52186,Staten Island,2/11/16,3/18/17
52187,Brooklyn,2/11/16,2/28/17
52188,Manhattan,2/11/16,4/2/17
52189,Queens,2/11/16,2/11/17
52190,Queens,2/11/16,3/17/18
52191,Manhattan,2/11/16,11/23/16
52192,Queens,2/11/16,2/11/17
52193,Queens,2/11/16,3/7/17
52194,Bronx,2/11/16,2/11/17
52195,Queens,2/11/16,3/25/17
52196,Queens,2/11/16,8/30/16
52197,Queens,2/11/16,2/11/17
52198,Staten Island,2/11/16,2/11/17
52199,Manhattan,2/11/16,2/23/17
52200,Staten Island,2/11/16,2/11/17
52201,Staten Island,2/11/16,4/3/17
52202,Brooklyn,2/11/16,3/30/17
52203,Manhattan,2/11/16,4/3/17
52204,Bronx,2/11/16,2/11/17
52205,Brooklyn,2/11/16,3/18/17
52206,Brooklyn,2/11/16,2/11/17
52207,Staten Island,2/11/16,3/15/17
52208,Manhattan,2/11/16,2/11/17
52209,Bronx,2/11/16,4/3/17
52210,Queens,2/11/16,12/30/16
52211,Queens,2/11/16,2/11/17
52212,Queens,2/11/16,2/16/17
52213,Manhattan,2/11/16,3/30/17
52214,Brooklyn,2/11/16,2/11/17
52215,Staten Island,2/11/16,2/11/17
52216,Manhattan,2/11/16,4/1/17
52217,Brooklyn,2/11/16,11/26/16
52218,Queens,2/11/16,2/28/17
52219,Brooklyn,2/11/16,9/1/20
52220,Queens,2/11/16,2/11/18
52221,Manhattan,2/11/16,3/19/17
52222,Manhattan,2/11/16,2/22/17
52223,Queens,2/11/16,2/11/17
52224,Manhattan,2/11/16,2/11/18
52225,Queens,2/11/16,2/11/17
52226,Queens,2/11/16,3/25/17
52227,Queens,2/11/16,2/11/17
52228,Brooklyn,2/11/16,1/31/17
52229,Brooklyn,2/11/16,1/23/17
52230,Brooklyn,2/11/16,2/11/17
52231,Bronx,2/11/16,3/30/17
52232,Staten Island,2/11/16,2/16/17
52233,Staten Island,2/11/16,2/11/18
52234,Queens,2/11/16,4/4/19
52235,Manhattan,2/11/16,2/11/17
52236,Brooklyn,2/11/16,2/16/17
52237,Queens,2/11/16,2/23/17
52238,Brooklyn,2/11/16,2/11/17
52239,Manhattan,2/11/16,2/11/17
52240,Brooklyn,2/11/16,2/11/17
52241,Bronx,2/11/16,4/5/17
52242,Brooklyn,2/11/16,2/24/17
52243,Manhattan,2/11/16,3/20/17
52244,Manhattan,2/11/16,2/11/17
52245,Manhattan,2/11/16,3/30/17
52246,Brooklyn,2/11/16,4/1/17
52247,Staten Island,2/11/16,2/11/17
52249,Staten Island,2/11/16,6/5/17
52250,Brooklyn,2/11/16,3/30/17
52251,Brooklyn,2/11/16,2/11/17
52252,Queens,2/11/16,12/12/16
52253,Manhattan,2/11/16,3/6/17
52254,Bronx,2/11/16,2/18/17
52255,Brooklyn,2/11/16,2/11/17
52256,Queens,2/11/16,3/4/16
52257,Manhattan,2/11/16,3/19/17
52258,Manhattan,2/11/16,2/11/17
52259,Staten Island,2/11/16,2/4/17
52260,Queens,2/11/16,2/11/17
52261,Staten Island,2/11/16,2/14/17
52262,Brooklyn,2/11/16,2/11/17
52263,Bronx,2/11/16,3/18/17
52264,Brooklyn,2/11/16,12/12/16
52265,Brooklyn,2/11/16,2/11/17
52266,Manhattan,2/11/16,3/21/17
52267,Brooklyn,2/11/16,2/11/17
52268,Bronx,2/11/16,12/13/16
52269,Queens,2/11/16,2/11/18
52270,Manhattan,2/11/16,2/11/17
52271,Brooklyn,2/11/16,2/13/17
52272,Staten Island,2/11/16,2/14/17
52273,Brooklyn,2/11/16,7/18/16
52274,Brooklyn,2/11/16,2/27/17
52277,Brooklyn,2/11/16,2/11/17
52278,Manhattan,2/11/16,3/24/21
52279,Bronx,2/11/16,2/11/17
52280,Brooklyn,2/11/16,2/11/17
52281,Bronx,2/11/16,2/10/17
52282,Staten Island,2/11/16,2/11/17
52283,Brooklyn,2/11/16,2/17/17
52284,Manhattan,2/11/16,2/11/17
52285,Bronx,2/11/16,4/3/17
52286,Bronx,2/11/16,2/18/17
52287,Manhattan,2/11/16,3/31/17
52288,Manhattan,2/11/16,1/2/18
52289,Bronx,2/11/16,4/4/17
52290,Staten Island,2/11/16,2/11/17
52291,Manhattan,2/11/16,2/11/18
52292,Manhattan,2/11/16,4/5/17
52293,Manhattan,2/11/16,3/20/17
52294,Manhattan,2/11/16,11/23/16
52295,Brooklyn,2/11/16,2/11/17
52296,Manhattan,2/11/16,2/11/17
52297,Manhattan,2/11/16,2/11/17
52298,Manhattan,2/11/16,3/30/17
52299,Manhattan,2/11/16,4/3/17
52300,Manhattan,2/11/16,2/11/17
52301,Manhattan,2/11/16,2/19/17
52302,Brooklyn,2/11/16,3/18/17
52303,Staten Island,2/11/16,2/11/17
52304,Brooklyn,2/11/16,12/27/16
52305,Queens,2/11/16,2/11/19
52306,Queens,2/11/16,3/6/17
52307,Bronx,2/11/16,2/11/17
52308,Brooklyn,2/11/16,2/11/17
52309,Manhattan,2/11/16,3/30/17
52310,Bronx,2/11/16,3/30/17
52311,Bronx,2/11/16,2/11/17
52312,Manhattan,2/11/16,2/11/17
52313,Brooklyn,2/11/16,2/11/17
52314,Staten Island,2/11/16,2/9/17
52315,Brooklyn,2/11/16,2/11/17
52316,Queens,2/11/16,2/19/17
52317,Manhattan,2/11/16,2/11/17
52318,Brooklyn,2/11/16,4/1/17
52319,Brooklyn,2/11/16,2/11/17
52320,Manhattan,2/11/16,4/3/17
52321,Staten Island,2/11/16,2/11/17
52322,Staten Island,2/11/16,2/11/17
52323,Manhattan,2/11/16,1/28/17
52324,Staten Island,2/11/16,2/11/17
52325,Queens,2/11/16,12/27/16
52326,Manhattan,2/11/16,11/6/17
52327,Manhattan,2/11/16,2/11/21
52328,Bronx,2/11/16,3/21/17
52329,Bronx,2/11/16,11/21/16
52330,Staten Island,2/11/16,2/13/17
52331,Manhattan,2/11/16,3/18/17
52332,Manhattan,2/11/16,4/2/17
52333,Bronx,2/11/16,3/30/17
52334,Brooklyn,2/11/16,2/11/17
52335,Brooklyn,2/11/16,2/11/17
52336,Manhattan,2/11/16,2/11/18
52337,Manhattan,2/11/16,4/1/17
52338,Bronx,2/11/16,12/30/16
52339,Queens,2/11/16,2/24/17
52340,Bronx,2/12/16,3/5/17
52341,Queens,2/12/16,2/22/17
52342,Manhattan,2/12/16,3/20/17
52343,Staten Island,2/12/16,5/9/17
52344,Brooklyn,2/12/16,4/5/17
52345,Brooklyn,2/12/16,4/2/17
52346,Manhattan,2/12/16,3/30/17
52347,Manhattan,2/12/16,12/29/16
52348,Bronx,2/12/16,2/12/17
52349,Bronx,2/12/16,3/11/17
52350,Queens,2/12/16,2/28/17
52351,Manhattan,2/12/16,4/1/17
52352,Bronx,2/12/16,3/20/17
52353,Bronx,2/12/16,3/12/17
52354,Staten Island,2/12/16,11/17/16
52355,Queens,2/12/16,2/28/17
52356,Staten Island,2/12/16,3/13/17
52357,Bronx,2/12/16,4/3/17
52358,Queens,2/12/16,3/21/17
52359,Staten Island,2/12/16,3/30/17
52360,Manhattan,2/12/16,2/12/17
52361,Queens,2/12/16,3/4/17
52362,Brooklyn,2/12/16,2/28/17
52363,Bronx,2/12/16,3/12/17
52364,Queens,2/12/16,3/30/17
52365,Bronx,2/12/16,2/12/17
52366,Queens,2/12/16,2/12/17
52367,Manhattan,2/12/16,11/14/16
52368,Manhattan,2/12/16,3/2/17
52369,Queens,2/12/16,2/12/17
52370,Manhattan,2/12/16,3/20/17
52371,Bronx,2/12/16,2/12/17
52372,Queens,2/12/16,2/12/17
52373,Manhattan,2/12/16,2/12/17
52374,Manhattan,2/12/16,3/16/17
52375,Brooklyn,2/12/16,3/30/17
52376,Queens,2/12/16,2/12/17
52377,Queens,2/12/16,2/12/17
52378,Brooklyn,2/12/16,2/12/17
52379,Manhattan,2/12/16,3/30/17
52380,Queens,2/12/16,2/12/17
52381,Brooklyn,2/12/16,3/2/17
52382,Manhattan,2/12/16,2/12/17
52383,Manhattan,2/12/16,2/9/17
52384,Manhattan,2/12/16,3/19/17
52385,Manhattan,2/12/16,2/8/17
52386,Bronx,2/12/16,3/20/17
52387,Queens,2/12/16,2/12/17
52388,Manhattan,2/12/16,3/14/19
52389,Queens,2/12/16,2/12/17
52390,Queens,2/12/16,3/30/17
52391,Staten Island,2/12/16,2/12/17
52392,Manhattan,2/12/16,4/2/17
52393,Staten Island,2/12/16,2/12/21
52394,Bronx,2/12/16,3/17/17
52395,Queens,2/12/16,3/18/17
52396,Brooklyn,2/12/16,2/12/17
52397,Manhattan,2/12/16,3/30/17
52398,Brooklyn,2/12/16,3/10/17
52399,Manhattan,2/12/16,2/12/17
52400,Queens,2/12/16,4/3/17
52401,Brooklyn,2/12/16,3/17/17
52402,Manhattan,2/12/16,2/22/17
52403,Queens,2/12/16,3/30/17
52404,Brooklyn,2/12/16,2/19/17
52405,Brooklyn,2/12/16,3/30/17
52406,Manhattan,2/12/16,2/28/17
52407,Brooklyn,2/12/16,4/6/17
52408,Queens,2/12/16,2/28/17
52409,Brooklyn,2/12/16,2/12/17
52410,Manhattan,2/12/16,4/5/17
52411,Bronx,2/12/16,3/30/17
52414,Manhattan,2/12/16,2/16/17
52415,Manhattan,2/12/16,3/30/17
52416,Manhattan,2/12/16,2/20/17
52417,Brooklyn,2/12/16,3/1/17
52418,Manhattan,2/12/16,2/12/17
52419,Manhattan,2/12/16,4/3/17
52420,Brooklyn,2/12/16,2/12/17
52421,Queens,2/12/16,3/20/17
52422,Brooklyn,2/12/16,3/18/17
52423,Queens,2/12/16,6/29/16
52424,Manhattan,2/12/16,2/12/17
52425,Manhattan,2/12/16,3/19/17
52426,Bronx,2/12/16,3/2/17
52427,Bronx,2/12/16,3/30/17
52428,Manhattan,2/12/16,2/16/17
52429,Manhattan,2/12/16,3/3/17
52430,Staten Island,2/12/16,3/30/17
52431,Queens,2/12/16,8/25/21
52432,Manhattan,2/12/16,4/8/17
52433,Bronx,2/12/16,3/30/17
52434,Bronx,2/12/16,2/17/17
52435,Manhattan,2/12/16,3/21/17
52436,Queens,2/12/16,3/30/17
52437,Queens,2/12/16,2/23/19
52438,Queens,2/12/16,2/21/17
52439,Staten Island,2/12/16,2/23/17
52440,Brooklyn,2/12/16,2/12/17
52441,Brooklyn,2/12/16,2/12/17
52442,Brooklyn,2/12/16,3/30/17
52447,Bronx,2/12/16,2/11/17
52448,Manhattan,2/12/16,3/5/17
52449,Bronx,2/12/16,2/12/17
52450,Queens,2/12/16,4/29/18
52451,Manhattan,2/12/16,2/28/17
52452,Bronx,2/12/16,2/12/17
52453,Brooklyn,2/12/16,2/28/17
52454,Queens,2/12/16,3/22/17
52455,Queens,2/12/16,3/17/17
52456,Manhattan,2/12/16,3/19/17
52457,Brooklyn,2/12/16,3/22/17
52458,Queens,2/12/16,3/30/17
52459,Brooklyn,2/12/16,2/20/17
52460,Manhattan,2/12/16,2/14/17
52461,Queens,2/12/16,3/31/17
52462,Queens,2/12/16,2/12/17
52463,Staten Island,2/12/16,2/12/17
52464,Queens,2/12/16,2/12/17
52465,Manhattan,2/12/16,3/30/17
52466,Queens,2/12/16,2/14/17
52467,Bronx,2/12/16,2/13/18
52468,Manhattan,2/12/16,3/31/17
52469,Bronx,2/12/16,2/16/17
52470,Manhattan,2/12/16,2/12/17
52471,Brooklyn,2/12/16,3/30/17
52472,Staten Island,2/12/16,3/31/17
52473,Queens,2/12/16,3/17/17
52474,Queens,2/12/16,4/4/17
52475,Brooklyn,2/12/16,2/12/17
52476,Queens,2/12/16,3/22/17
52477,Brooklyn,2/12/16,2/12/17
52478,Brooklyn,2/12/16,2/12/17
52479,Manhattan,2/12/16,3/8/17
52480,Bronx,2/12/16,3/15/17
52481,Staten Island,2/12/16,4/5/17
52482,Queens,2/12/16,2/28/17
52483,Brooklyn,2/12/16,3/18/17
52484,Brooklyn,2/12/16,2/12/17
52485,Brooklyn,2/12/16,2/12/17
52486,Brooklyn,2/12/16,3/17/17
52487,Queens,2/12/16,2/28/17
52488,Queens,2/12/16,2/12/17
52489,Manhattan,2/12/16,3/30/17
52490,Manhattan,2/12/16,2/12/17
52491,Manhattan,2/12/16,1/7/17
52492,Brooklyn,2/12/16,4/5/17
52493,Manhattan,2/12/16,1/21/17
52494,Brooklyn,2/12/16,2/12/17
52495,Manhattan,2/12/16,2/12/17
52496,Queens,2/12/16,3/31/17
52497,Bronx,2/12/16,3/16/17
52498,Queens,2/12/16,2/13/17
52499,Staten Island,2/12/16,11/12/16
52500,Brooklyn,2/12/16,2/12/17
52501,Brooklyn,2/12/16,12/17/16
52502,Bronx,2/12/16,3/16/21
52503,Staten Island,2/12/16,3/18/17
52504,Brooklyn,2/12/16,3/17/17
52505,Manhattan,2/12/16,2/12/17
52506,Brooklyn,2/12/16,2/9/17
52507,Manhattan,2/12/16,3/17/17
52508,Brooklyn,2/12/16,2/17/17
52509,Staten Island,2/12/16,3/2/17
52510,Staten Island,2/12/16,3/30/17
52511,Bronx,2/12/16,2/12/17
52512,Manhattan,2/12/16,3/22/17
52513,Manhattan,2/12/16,2/13/17
52514,Manhattan,2/12/16,2/13/21
52515,Queens,2/12/16,4/1/17
52516,Brooklyn,2/12/16,2/25/17
52517,Bronx,2/12/16,2/12/21
52518,Brooklyn,2/12/16,3/30/17
52519,Queens,2/12/16,2/12/17
52520,Queens,2/12/16,2/12/17
52521,Brooklyn,2/12/16,4/5/17
52522,Queens,2/12/16,3/13/17
52523,Bronx,2/12/16,2/12/17
52524,Queens,2/12/16,2/12/17
52525,Manhattan,2/12/16,2/12/17
52526,Queens,2/12/16,2/3/17
52527,Manhattan,2/12/16,2/12/17
52528,Bronx,2/12/16,3/20/17
52529,Manhattan,2/12/16,3/16/17
52530,Manhattan,2/12/16,2/12/17
52531,Queens,2/12/16,3/30/17
52532,Bronx,2/12/16,2/12/17
52533,Brooklyn,2/12/16,3/9/17
52534,Staten Island,2/12/16,3/30/17
52535,Queens,2/12/16,3/30/17
52536,Queens,2/12/16,3/30/17
52537,Brooklyn,2/12/16,2/12/17
52538,Queens,2/12/16,3/30/17
52539,Manhattan,2/12/16,3/30/17
52540,Bronx,2/12/16,2/12/17
52541,Staten Island,2/12/16,3/30/17
52542,Brooklyn,2/12/16,2/12/17
52543,Manhattan,2/12/16,4/1/17
52544,Queens,2/12/16,1/27/17
52545,Manhattan,2/12/16,3/16/17
52546,Brooklyn,2/12/16,3/2/17
52547,Queens,2/12/16,3/30/17
52548,Brooklyn,2/12/16,3/30/17
52549,Queens,2/12/16,3/17/17
52550,Queens,2/12/16,2/12/17
52551,Queens,2/12/16,2/12/21
52552,Queens,2/12/16,3/13/17
52553,Queens,2/12/16,3/19/17
52554,Manhattan,2/12/16,3/30/17
52555,Staten Island,2/12/16,2/8/17
52556,Queens,2/12/16,2/12/17
52557,Queens,2/12/16,3/31/17
52558,Manhattan,2/12/16,2/12/17
52559,Queens,2/12/16,2/11/17
52560,Manhattan,2/12/16,2/12/17
52561,Manhattan,2/12/16,2/12/17
52562,Manhattan,2/12/16,3/20/17
52563,Manhattan,2/12/16,3/30/17
52564,Brooklyn,2/12/16,2/12/19
52565,Queens,2/12/16,3/8/17
52566,Brooklyn,2/12/16,4/2/17
52567,Queens,2/12/16,3/31/17
52568,Manhattan,2/12/16,3/31/17
52569,Queens,2/12/16,2/28/17
52570,Queens,2/12/16,3/17/17
52571,Queens,2/12/16,3/21/17
52572,Staten Island,2/12/16,3/30/17
52573,Manhattan,2/12/16,3/30/17
52574,Manhattan,2/12/16,2/15/17
52575,Manhattan,2/12/16,2/28/17
52576,Queens,2/12/16,2/12/17
52577,Brooklyn,2/12/16,3/1/17
52578,Queens,2/12/16,12/30/16
52579,Manhattan,2/12/16,3/12/17
52580,Manhattan,2/12/16,2/9/17
52581,Staten Island,2/12/16,3/9/17
52582,Manhattan,2/12/16,2/12/17
52583,Staten Island,2/12/16,2/12/17
52584,Queens,2/12/16,3/29/17
52585,Queens,2/12/16,3/30/17
52586,Manhattan,2/12/16,2/24/17
52587,Queens,2/12/16,4/5/17
52588,Brooklyn,2/12/16,3/20/17
52589,Manhattan,2/12/16,2/12/17
52590,Manhattan,2/12/16,3/9/17
52591,Bronx,2/12/16,2/12/18
52592,Manhattan,2/12/16,3/17/17
52593,Brooklyn,2/12/16,2/12/17
52594,Queens,2/12/16,2/12/17
52595,Manhattan,2/12/16,2/12/17
52596,Manhattan,2/12/16,4/1/19
52597,Manhattan,2/12/16,2/12/17
52598,Brooklyn,2/12/16,3/21/17
52599,Brooklyn,2/12/16,2/12/17
52600,Manhattan,2/12/16,2/12/17
52601,Bronx,2/12/16,2/12/17
52602,Staten Island,2/12/16,1/29/17
52603,Manhattan,2/12/16,3/18/17
52604,Manhattan,2/12/16,4/15/17
52605,Queens,2/12/16,2/12/17
52606,Bronx,2/12/16,2/12/17
52607,Staten Island,2/12/16,2/28/17
52608,Bronx,2/12/16,11/21/16
52609,Staten Island,2/12/16,3/30/17
52611,Brooklyn,2/13/16,2/13/17
52612,Brooklyn,2/13/16,2/13/18
52613,Manhattan,2/13/16,3/19/17
52614,Bronx,2/13/16,2/13/17
52615,Manhattan,2/13/16,5/3/19
52616,Brooklyn,2/13/16,2/13/17
52617,Queens,2/13/16,2/13/17
52618,Brooklyn,2/13/16,2/13/17
52619,Brooklyn,2/13/16,2/13/18
52620,Brooklyn,2/13/16,2/12/18
52621,Manhattan,2/13/16,2/13/17
52622,Staten Island,2/13/16,2/13/17
52623,Queens,2/13/16,2/13/17
52624,Queens,2/13/16,2/13/17
52625,Brooklyn,2/13/16,2/13/17
52626,Queens,2/13/16,3/30/17
52627,Queens,2/13/16,9/7/16
52628,Queens,2/13/16,3/9/17
52629,Bronx,2/13/16,2/13/17
52630,Brooklyn,2/13/16,2/13/17
52631,Manhattan,2/13/16,2/13/17
52632,Manhattan,2/13/16,4/12/17
52633,Brooklyn,2/13/16,2/26/17
52634,Queens,2/13/16,3/18/17
52635,Manhattan,2/13/16,2/28/17
52636,Brooklyn,2/13/16,2/13/17
52637,Brooklyn,2/13/16,2/13/17
52638,Queens,2/13/16,7/22/16
52639,Brooklyn,2/13/16,2/26/17
52640,Manhattan,2/13/16,2/13/17
52641,Manhattan,2/13/16,3/16/17
52642,Staten Island,2/13/16,2/13/17
52643,Manhattan,2/13/16,2/13/17
52644,Queens,2/13/16,2/13/17
52645,Brooklyn,2/13/16,4/6/17
52646,Queens,2/13/16,2/13/17
52647,Brooklyn,2/13/16,2/13/17
52648,Queens,2/13/16,4/8/17
52649,Brooklyn,2/13/16,2/13/17
52650,Bronx,2/13/16,1/11/17
52651,Bronx,2/13/16,2/13/17
52652,Queens,2/13/16,2/13/17
52653,Queens,2/13/16,2/13/17
52654,Brooklyn,2/13/16,4/5/18
52655,Staten Island,2/13/16,4/9/17
52656,Brooklyn,2/13/16,2/13/17
52657,Queens,2/13/16,2/2/17
52658,Queens,2/13/16,1/9/17
52659,Brooklyn,2/13/16,2/13/17
52660,Manhattan,2/13/16,3/14/17
52661,Queens,2/13/16,2/13/17
52662,Brooklyn,2/13/16,2/2/17
52663,Brooklyn,2/13/16,2/13/17
52664,Staten Island,2/13/16,2/13/17
52665,Manhattan,2/13/16,2/13/17
52666,Brooklyn,2/13/16,2/13/17
52667,Queens,2/13/16,4/11/17
52668,Manhattan,2/13/16,4/12/17
52669,Queens,2/13/16,2/13/17
52670,Manhattan,2/13/16,3/30/17
52671,Manhattan,2/13/16,2/13/17
52672,Bronx,2/13/16,2/15/19
52673,Brooklyn,2/13/16,1/21/18
52674,Staten Island,2/13/16,2/13/17
52675,Manhattan,2/13/16,9/30/16
52676,Queens,2/13/16,2/13/17
52677,Bronx,2/13/16,2/13/17
52678,Staten Island,2/13/16,3/30/17
52679,Manhattan,2/13/16,4/6/17
52680,Manhattan,2/13/16,2/13/17
52681,Manhattan,2/13/16,2/25/17
52682,Manhattan,2/13/16,3/1/17
52683,Brooklyn,2/13/16,2/13/17
52684,Brooklyn,2/13/16,4/4/18
52685,Manhattan,2/13/16,2/13/17
52686,Manhattan,2/13/16,2/13/18
52687,Queens,2/13/16,1/23/17
52688,Manhattan,2/13/16,2/13/17
52694,Manhattan,2/13/16,2/13/17
52696,Manhattan,2/13/16,2/13/17
52697,Manhattan,2/13/16,2/13/17
52698,Queens,2/13/16,2/13/17
52699,Queens,2/13/16,2/13/17
52700,Queens,2/13/16,4/1/17
52701,Manhattan,2/13/16,3/14/17
52702,Brooklyn,2/13/16,3/14/17
52703,Manhattan,2/13/16,4/7/17
52704,Bronx,2/13/16,2/13/17
52705,Manhattan,2/13/16,2/13/17
52706,Queens,2/13/16,2/13/17
52707,Staten Island,2/13/16,2/13/17
52710,Bronx,2/13/16,2/13/17
52711,Bronx,2/13/16,2/13/17
52712,Queens,2/13/16,3/18/21
52717,Manhattan,2/13/16,3/22/17
52718,Manhattan,2/13/16,3/5/17
52719,Brooklyn,2/13/16,4/5/17
52720,Manhattan,2/13/16,2/13/17
52721,Brooklyn,2/13/16,2/13/17
52722,Manhattan,2/13/16,2/13/17
52723,Queens,2/13/16,2/13/17
52724,Manhattan,2/13/16,2/13/17
52725,Staten Island,2/13/16,2/13/17
52726,Manhattan,2/13/16,2/8/21
52727,Brooklyn,2/13/16,2/13/17
52728,Bronx,2/13/16,2/13/17
52729,Brooklyn,2/13/16,2/13/17
52730,Brooklyn,2/13/16,2/13/17
52731,Manhattan,2/13/16,2/13/17
52732,Manhattan,2/13/16,2/13/17
52733,Manhattan,2/13/16,3/21/17
