borough,name,count
Manhattan,BEULAH,1
Brooklyn,WENDY-BECKY,1
Manhattan,MALABER,1
Brooklyn,PEBBLE,1
Manhattan,CASEY-PECK,1
Brooklyn,JOJO ,1
Manhattan,JIGME,1
Bronx,KYOTO,1
Manhattan,CORDUROY ,1
Brooklyn,PAXIL,1
Brooklyn,GRUMDROP(CHARLIE),1
Manhattan,SLOOPY,1
Bronx,ZELDA ,1
Staten Island,SKIF,1
Brooklyn,SNOWBALL811,1
Queens,CAVALLI ,1
Brooklyn,RIDGE,1
Manhattan,MARLOW ,1
Brooklyn,AMARULA,1
Brooklyn,BEECHER,1
Queens,MYSTERY,1
Manhattan,ODENHADS ,1
Queens,CHRISTMAS,1
Brooklyn,FITZROY,1
Manhattan,HINES-WARD,1
Brooklyn,HOBBES ,1
Manhattan,RCKE,1
Bronx,ATREYU,1
Brooklyn,HOGAN ,1
Queens,REO,1
Queens,BOUDIN,1
Brooklyn,YEYE,1
Brooklyn,MORRISON,1
Staten Island,FONDUE,1
Bronx,REGINA ,1
Bronx,SPIRIT,1
Brooklyn,AMIGA ,1
Staten Island,YUFIE ,1
Queens,KEKE,1
Queens,SERENITY,1
Queens,TIP,1
Brooklyn,GRITS,1
Queens,TORTILLA ,1
Brooklyn,SHIBBY,1
Brooklyn,RENO,1
Queens,CHRISTMAS ,1
Bronx,GRIMM,1
Queens,HULA ,1
Queens,CHAI,1
Staten Island,MANNY ,1
Queens,BLIZZARD,1
Queens,DJEMMA,1
Queens,SEAVER ,1
Queens,KOLBY ,1
Bronx,SILVERADO,1
Brooklyn,EMMETT ,1
Manhattan,JAYLA ,1
Manhattan,ZEEBIE,1
Manhattan,DOLY,1
Queens,KUSHPO,1
Manhattan,GESTURE,1
Staten Island,MARIE,1
Bronx,REGI,1
Queens,PRIOR,1
Bronx,NAYA,1
Queens,MOOSE ,1
Queens,NONEE,1
Bronx,JAYDA ,1
Staten Island,NACHO ,1
Queens,RADU ,1
Brooklyn,ROSSDALE,1
Brooklyn,POSYA,1
Manhattan,NOLA ,1
Manhattan,BROWNIE/GOGGLE,1
Bronx,JASBE,1
Brooklyn,BUBS,1
Manhattan,LANE,1
Staten Island,GUINNESS ,1
Bronx,HARLO,1
Bronx,TRUE ,1
Manhattan,AINSWORTH ,1
Brooklyn,GENA,1
Queens,KENNY ,1
Queens,RALPHY,1
Manhattan,SELENE,1
Bronx,HANS,1
Queens,SCAR,1
Manhattan,CHEWCHEW,1
Manhattan,CHIBA,1
Brooklyn,JAVI ,1
Manhattan,ERNEST ,1
Manhattan,DRAPER,1
Manhattan,PUNKIE ,1
Brooklyn,CAMPBELL,1
Manhattan,BARKUS ,1
Queens,WANG,1
Staten Island,LILLEE,1
Bronx,PIPPIN,1
Manhattan,CRUMBS ,1
Manhattan,REESES ,1
Manhattan,FRANNIE ,1
Brooklyn,KUKI,1
Brooklyn,HAISEL,1
Manhattan,WAI ,1
Queens,VENOM,1
Manhattan,MAFALDA,1
Queens,PICO,1
Bronx,CONNOR ,1
Queens,NAN,1
Bronx,SNAPPLES,1
Brooklyn,SUGARPLUM,1
Brooklyn,NYLAH,1
Queens,SONNYBOY,1
Brooklyn,WAWA ,1
Brooklyn,FLEMING,1
Bronx,DEEZLE,1
Queens,BEAUREGARD ,1
Manhattan,LYNDON,1
Manhattan,CHOKO ,1
Manhattan,CHARLTON,1
Brooklyn,ELMO ,1
Manhattan,SKOOKUM,1
Queens,BROOKLYNN ,1
Manhattan,GINSENG ,1
Manhattan,PALMER,1
Manhattan,PAL ,1
Brooklyn,GUNNY,1
Brooklyn,TULI,1
Queens,NANAKI,1
Manhattan,HERMIA,1
Bronx,BRAWNY,1
Brooklyn,GIRLFRIEND ,1
Manhattan,QUIET ,1
Queens,NAVIDAD,1
Queens,RYAN ,1
Queens,GOTTI ,1
Queens,LEWIS,1
Brooklyn,EARLY,1
Staten Island,ST. ,1
Bronx,MUFASAA,1
Queens,KALIN,1
Brooklyn,AGRO,1
Brooklyn,EARL ,1
Manhattan,KILLER,1
Queens,NILA,1
Staten Island,DOG,1
Brooklyn,TITUS ,1
Brooklyn,AZZURE,1
Bronx,TARA ,1
Brooklyn,YUKON ,1
Queens,KOI ,1
Brooklyn,MADDY ,1
Queens,NATSU,1
Manhattan,BAYOU,1
Manhattan,RENNIE,1
Bronx,EMMA-AMILIA,1
Queens,EINSTEIN ,1
Manhattan,KHALEESI ,1
Manhattan,QUACKS,1
Bronx,CARLI,1
Staten Island,DEREK ,1
Manhattan,ROSS,1
Staten Island,TUFFIE,1
Staten Island,RHETT,1
Manhattan,SAFFRON ,1
Queens,NIKI,1
Queens,J.R. ,1
Bronx,RAGAZZO,1
Brooklyn,DIXIE-BOOBI,1
Manhattan,XEDO,1
Staten Island,DANIELLA ,1
Manhattan,NELLIA,1
Staten Island,FRITZIE ,1
Queens,ABRAHAM,1
Manhattan,KASHIMA ,1
Staten Island,CLEO ,1
Staten Island,JAYSEE,1
Brooklyn,FATIMA ,1
Manhattan,ZEINA,1
Brooklyn,ELLIEMAE,1
Bronx,ICEY,1
Manhattan,MUMTAZ,1
Queens,SHANGHAI,1
Queens,SOONJA,1
Queens,SCOTTIE,1
Queens,BOW,1
Staten Island,CLAUSEN,1
Queens,K-MART,1
Manhattan,WINNI,1
Bronx,KUSH,1
Staten Island,PROMISE,1
Manhattan,SEARGENT ,1
Brooklyn,FAYZAI,1
Queens,NIZZY,1
Manhattan,ABRIL,1
Manhattan,CRACKER,1
Bronx,ROSCO ,1
Manhattan,ALANIS,1
Bronx,TRIPLE ,1
Bronx,DORRIE ,1
Staten Island,FOX,1
Manhattan,ADELE,1
Brooklyn,JOJEE,1
Staten Island,PRICESS ,1
Brooklyn,PEDDIE ,1
Brooklyn,DEO,1
Manhattan,TEVA ,1
Queens,KRESTIN,1
Staten Island,EMMY ,1
Bronx,LILOPUMKIN,1
Queens,JEZEBEL ,1
Staten Island,JAE-DEE ,1
Bronx,LLUNA,1
Brooklyn,GABANA,1
Manhattan,DOOBIE,1
Brooklyn,SHERPA,1
Queens,ZEE,1
Queens,GORDON ,1
Brooklyn,RUDIE,1
Bronx,SELENE,1
Queens,LORELEI,1
Staten Island,WILSON,1
Manhattan,LONDEN,1
Queens,ELMO,1
Staten Island,CAMILA,1
Manhattan,RUBBY,1
Brooklyn,STUEY ,1
Bronx,NIEVA,1
Manhattan,DUCKY ,1
Manhattan,PRIM,1
Staten Island,TIA ,1
Brooklyn,ARNI,1
Queens,DEKE,1
Queens,ZOTIA ,1
Manhattan,KYLAH,1
Manhattan,JERONIMO,1
Manhattan,DIXON,1
Bronx,RHONDA,1
Staten Island,CHIO,1
Queens,KRISTIAN ,1
Brooklyn,SMOKE ,1
Brooklyn,AZUKI,1
Queens,WILLA,1
Staten Island,JEFFERSON ,1
Staten Island,OSKALINA ,1
Staten Island,FRANCESCO,1
Staten Island,TINKY,1
Queens,NUSSANCE,1
Bronx,YAYIS ,1
Brooklyn,MIAYA,1
Bronx,LIV ,1
Queens,SANDRA,1
Manhattan,PETIT,1
Manhattan,J.R.,1
Manhattan,STINKY,1
Manhattan,LOLLIPOP,1
Bronx,SESSIE ,1
Manhattan,FO,1
Bronx,BRUTUS ,1
Queens,PATEREK,1
Manhattan,ARCHOOG,1
Brooklyn,RONI,1
Queens,KYLA,1
Brooklyn,ALLI,1
Staten Island,CUDDLES ,1
Staten Island,JANGO,1
Queens,BROWN,1
Manhattan,POOHBEAR,1
Staten Island,KOSTYA,1
Bronx,AKAMARO,1
Staten Island,CAMILLA,1
Bronx,PAISLEY,1
Bronx,RIOT,1
Staten Island,FILETTO,1
Queens,KROWA,1
Brooklyn,WESTLEY,1
Brooklyn,OREJAS,1
Queens,AUGUST,1
Manhattan,MIDNA,1
Queens,J.D,1
Staten Island,SOCRATES ,1
Staten Island,ZARA,1
Manhattan,SHEILA ,1
Queens,EMBONY ,1
Bronx,KATARA ,1
Manhattan,LIMA ,1
Brooklyn,KITTY ,1
Manhattan,MOPS,1
Brooklyn,GIRLY ,1
Manhattan,MEMPHIS ,1
Brooklyn,CHRISTIE ,1
Manhattan,GWENNIE ,1
Queens,BORINQUEN,1
Brooklyn,LEWIS ,1
Staten Island,DESI,1
Manhattan,BROOK ,1
Manhattan,RAVEN,1
Manhattan,DUSYA ,1
Queens,KAILA,1
Brooklyn,REECE,1
Brooklyn,CROSBY ,1
Manhattan,STUMPFORD ,1
Queens,FIOLRY,1
Manhattan,NORMAN ,1
Queens,KELE,1
Brooklyn,DEMI ,1
Queens,CLEAPATRA,1
Brooklyn,LAWRENCE,1
Manhattan,MEATBALL ,1
Bronx,SUNDAE,1
Brooklyn,CURLY,1
Brooklyn,CHAMPION ,1
Manhattan,ROOFIE,1
Manhattan,SUNFLOWER,1
Brooklyn,SPECTRE,1
Staten Island,OCTI,1
Brooklyn,COCO-NUT,1
Brooklyn,MOHAWK,1
Bronx,WES,1
Bronx,TONI,1
Queens,MAXIMOS,1
Manhattan,MERRY ,1
Queens,CHIN ,1
Manhattan,MOTT,1
Brooklyn,ODEN ,1
Manhattan,BRICK,1
Manhattan,THEANA,1
Queens,TITA,1
Manhattan,BUD ,1
Brooklyn,BALTAR,1
Staten Island,NUGGET ,1
Manhattan,ALPHY,1
Queens,DOORY,1
Staten Island,AXE,1
Manhattan,NICKELS ,1
Staten Island,GINGERBREA,1
Manhattan,EDWINA,1
Staten Island,PAL ,1
Manhattan, KIKI,1
Manhattan,LEICA ,1
Brooklyn,VINYL,1
Bronx,ORIO,1
Bronx,ISA,1
Manhattan,MANI ,1
Queens,MUMFORD,1
Manhattan,ROUGE,1
Bronx,AUGIESTINA,1
Brooklyn,PATOU,1
Brooklyn,POPOLA,1
Bronx,VICTORIA ,1
Queens,PISTOL,1
Manhattan,CUBBY,1
Bronx,POCKET,1
Manhattan,JAIME,1
Brooklyn,PUMPUM,1
Brooklyn,SILVIE,1
Brooklyn,ARUBA,1
Queens,MARTHA,1
Manhattan,TROUBLES,1
Brooklyn,SHACK,1
Bronx,TWINKIE,1
Queens,CASPIAN ,1
Queens,MOZART,1
Manhattan,FRANCO,1
Brooklyn,COAVA,1
Brooklyn,CENTENO,1
Staten Island,CIPRELLO ,1
Queens,TINKLE ,1
Bronx,MOCHI,1
Manhattan,LEGO ,1
Queens,ANGELUS,1
Manhattan,HODA ,1
Queens,WYATT,1
Manhattan,BUSHKIE ,1
Brooklyn,NEGRA,1
Bronx,LIGHTNING,1
Brooklyn,ESHY,1
Brooklyn,GANDALF,1
Brooklyn,SORU,1
Brooklyn,HONEYCUTT,1
Staten Island,ESCO,1
Brooklyn,ROB ,1
Manhattan,LIERA,1
Manhattan,MELONS,1
Manhattan,GLOBIS,1
Staten Island,SNOWIE,1
Staten Island,PICCOLO ,1
Staten Island,HUMPHREY,1
Staten Island,BRIGHTNESS,1
Manhattan,BUDHA,1
Manhattan,DUBLIN ,1
Staten Island,RENEE ,1
Manhattan,DARLING,1
Brooklyn,LEX,1
Brooklyn,DARIAN,1
Manhattan,BERLINGO,1
Staten Island,TINKERBELLE,1
Manhattan,EMBERS,1
Brooklyn,KRAFCSIK,1
Queens,CHANNEL ,1
Brooklyn,ELLIS,1
Manhattan,LOUP,1
Bronx,CHIQUI,1
Brooklyn,PEMA,1
Queens,RIGGINS,1
Queens,MOPSEY ,1
Brooklyn,TOGEPI,1
Manhattan,FELONY,1
Manhattan,EZ,1
Manhattan,OUIZZY,1
Queens,SOSA,1
Bronx,KOKITO,1
Queens,STARDIVINA,1
Brooklyn,SPANKLY ,1
Bronx,SUNNIE,1
Manhattan,ZAMBA,1
Brooklyn,KARJANI,1
Manhattan,PRUDENCE ,1
Bronx,BREILY,1
Bronx,HAP ,1
Brooklyn,KURBY,1
Bronx,MULANI,1
Bronx,LESSY,1
Brooklyn,JAFFA ,1
Manhattan,DEMI,1
Queens,RIESLING,1
Staten Island,GAZOO,1
Manhattan,PR. ,1
Queens,PD,1
Manhattan,DILETTA,1
Bronx,GOLDO,1
Brooklyn,CHESTERFIELD,1
Brooklyn,AZZA,1
Staten Island,CHRISTOPHER ,1
Manhattan,LADLE,1
Manhattan,QUESO,1
Staten Island,CONRAD ,1
Brooklyn,SAPIEN,1
Bronx,CINO,1
Queens,MAYROULA,1
Staten Island,HOLLAND,1
Brooklyn,MORENO ,1
Brooklyn,BIGI ,1
Queens,STYMIE,1
Queens,CALVERT,1
Queens,NUSKA,1
Bronx,SCOOP,1
Manhattan,ODDIE ,1
Bronx,BLACE,1
Staten Island,ANGUS ,1
Brooklyn,DRUSILA,1
Staten Island,SHADETTE,1
Bronx,MINI,1
Queens,SHOOTER ,1
Brooklyn,LUXLEY,1
Queens,MARCKO-POLO,1
Manhattan,BARDO ,1
Brooklyn,TSARINA ,1
Queens,RUCO,1
Queens,LULUBELLE,1
Queens,SATIN,1
Queens,AYUMI-CHAN,1
Bronx,KAYLEIGH,1
Staten Island,PEACH ,1
Manhattan,HOOP,1
Staten Island,CHEYENNE ,1
Manhattan,WELLIE,1
Staten Island,GIUSEPPE ,1
Brooklyn,SQUEAKS,1
Bronx,HALO,1
Queens,CORDELIA,1
Staten Island,NANCY ,1
Staten Island,CHIQUITA ,1
Queens,NAMASTE,1
Manhattan,BRUSCHI,1
Bronx,MORRIS,1
Brooklyn,KAYDOA,1
Queens,WINTSON,1
Bronx,LEIA ,1
Brooklyn,PINKMAN,1
Brooklyn,ODA,1
Manhattan,PRINGLE,1
Manhattan,GARRET,1
Brooklyn,KOYUKI,1
Manhattan,SLIVOVITZ,1
Manhattan,DE-GAULLE.T.WANG,1
Manhattan,LILAH ,1
Queens,SHAIKE,1
Queens,JESS,1
Brooklyn,NEIKO,1
Bronx,MUJI,1
Brooklyn,TEMO,1
Manhattan,MOCO,1
Brooklyn,LOGI,1
Manhattan,C ,1
Brooklyn,GINGI ,1
Brooklyn,JORGE,1
Staten Island,CHICO ,1
Queens,NAYNAY,1
Bronx,ODIE ,1
Manhattan,DAVENPORT ,1
Queens,HALSTON,1
Bronx,AJA,1
Brooklyn,LINDSEY,1
Manhattan,ANSONY,1
Queens,BUCKLEY,1
Brooklyn,SPARTAK,1
Manhattan,DEMEE,1
Staten Island,WALKER,1
Bronx,CAIRO,1
Brooklyn,JARI,1
Brooklyn,GENESIS ,1
Brooklyn,TREK,1
Manhattan,CZAR,1
Bronx,TERRI ,1
Queens,BUSTACHANC,1
Manhattan,JEAN-CLAUDE,1
Queens,BABS ,1
Manhattan,SAPPHIRE,1
Brooklyn,BARRISTAN,1
Queens,MAI-TAI,1
Manhattan,PAJAMA ,1
Manhattan,CITO,1
Manhattan,BOOM,1
Staten Island,MURRAY,1
Manhattan,ICE,1
Bronx,BIGGS,1
Brooklyn,TARZAN ,1
Brooklyn,EMMETT,1
Manhattan,ATIA,1
Brooklyn,JOSS,1
Manhattan,MIZ ,1
Queens,DUMBO ,1
Manhattan,ABBI ,1
Brooklyn,BOA ,1
Queens,ZARINA,1
Manhattan,YUUKI,1
Brooklyn,STARR,1
Staten Island,HAKU,1
Staten Island,CHECKERS ,1
Manhattan,LADDIE ,1
Staten Island,RANDY ,1
Manhattan,BEAUDINE,1
Brooklyn,ZOYA,1
Brooklyn,PIERCE ,1
Bronx,ANNABELL,1
Manhattan,RUDYARD,1
Manhattan,CHIGURH,1
Brooklyn,TOPS,1
Bronx,CLOE,1
Manhattan,TRISCUIT,1
Queens,MUGSEY ,1
Brooklyn,BAGIRA,1
Brooklyn,SILKE ,1
Bronx,LUTHER ,1
Brooklyn,JODIE,1
Queens,TONG ,1
Brooklyn,FRANCIE ,1
Queens,PAPICO,1
Manhattan,LOLLIE,1
Manhattan,CHACHI,1
Brooklyn,RUMPLES,1
Bronx,TROY ,1
Manhattan,ART,1
Brooklyn,MATISSE,1
Queens,BABETTE,1
Brooklyn,QUINTRAIL ,1
Brooklyn,ANIX,1
Manhattan,AKEELAH,1
Bronx,POKY ,1
Staten Island,SUIRIDOVSKY,1
Staten Island,CAL,1
Queens,MAX'S ,1
Brooklyn,SHIVA,1
Queens,GERTY,1
Manhattan,BEEFY,1
Queens,NOMO,1
Manhattan,FRAN ,1
Queens,MOTTY ,1
Queens,CAMPANITA ,1
Manhattan,BALOU,1
Staten Island,NEGRETA,1
Manhattan,PONG ,1
Manhattan,FATFUTI,1
Brooklyn,MIKO ,1
Manhattan,DASHIELL ,1
Brooklyn,YOUK,1
Manhattan,OXFORD,1
Queens,KATI,1
Bronx,HAWTHORNE,1
Brooklyn,SPOTTIE,1
Brooklyn,FOXIE,1
Brooklyn,MIKE ,1
Staten Island,WALLEE,1
Manhattan,GRAZIO,1
Brooklyn,EVE ,1
Manhattan,SAY ,1
Brooklyn,MURASAKI,1
Manhattan,BECK,1
Queens,THINGDUTSANG,1
Bronx,BACON,1
Brooklyn,CALIE,1
Queens,FITZGERALD,1
Manhattan,FLIP,1
Manhattan,MACKAY,1
Brooklyn,ZORI,1
Brooklyn,CHIKITA,1
Bronx,PUGSLEY ,1
Bronx,SOUTHIE,1
Brooklyn,CORY ,1
Staten Island,STYLEZ,1
Bronx,JIGGA,1
Staten Island,BINX,1
Brooklyn,JYMEE ,1
Brooklyn,SKYLARE,1
Bronx,FATIMA,1
Queens,PUPA,1
Bronx,BONE,1
Queens,KAELAH ,1
Manhattan,CHEVY,1
Brooklyn,KNIGHTLEY,1
Queens,ZUES,1
Manhattan,ABITA,1
Brooklyn,HABI-NERO,1
Queens,BRITCHES,1
Manhattan,KELLEY ,1
Brooklyn,FREDO ,1
Queens,MALO ,1
Brooklyn,COURTNEY,1
Brooklyn,BALA,1
Brooklyn,PRINCESA ,1
Manhattan,KYURU,1
Manhattan,GALE,1
Manhattan,PENDLETON,1
Manhattan,DALGI,1
Bronx,MAXIMILLIAN,1
Bronx,AYDEN,1
Staten Island,CASTRO ,1
Bronx,CANNAN,1
Brooklyn,CHUCKIE ,1
Manhattan,OLIVA ,1
Manhattan,CHUKCHA,1
Staten Island,REGGIE ,1
Bronx,BIMMER ,1
Queens,SMERK,1
Manhattan,LOOFAH,1
Queens,DESDEMONA ,1
Manhattan,CARLSBERG,1
Queens,FIGUEROA,1
Bronx,THUMPER,1
Manhattan,AWGIE,1
Staten Island,DOG ,1
Brooklyn,HARRISON ,1
Bronx,RODNEY ,1
Queens,CAICO,1
Queens,SIMOM,1
Brooklyn,PARSIFAL ,1
Bronx,NIKITA ,1
Manhattan,PEEDIE,1
Bronx,"YOGI, ",1
Queens,MORIA,1
Manhattan,DE ,1
Manhattan,PRINCES,1
Bronx,JOSEPHINE ,1
Manhattan,PRETZEL ,1
Manhattan,PHOEBEROSE,1
Manhattan,STEINWAY,1
Staten Island,GRESLY,1
Staten Island,PINA ,1
Brooklyn,DARWIN ,1
Brooklyn,MAGDALENA ,1
Manhattan,SCUDLEY,1
Brooklyn,LOCKNESS,1
Brooklyn,PIPI,1
Manhattan,BIGG ,1
Queens,PIPPI,1
Manhattan,MACI,1
Brooklyn,BORDEN,1
Brooklyn,JETHRO ,1
Brooklyn,SUBWAY,1
Bronx,FOFFY ,1
Staten Island,ELWOOD ,1
Manhattan,BIDO,1
Bronx,EMI-LOU,1
Bronx,MIKHOS,1
Brooklyn,TRINKA ,1
Manhattan,BLOO,1
Brooklyn,XANDER ,1
Queens,CORDON ,1
Brooklyn,NATHDLYD,1
Manhattan,HAHA,1
Bronx,RAFELIN ,1
Queens,BARLEY,1
Queens,ZITI,1
Bronx,ONNI ,1
Queens,POKITO,1
Brooklyn,SCALLOP,1
Staten Island,MAYLA,1
Staten Island,ROLY,1
Brooklyn,HERMES ,1
Queens,RYKER,1
Brooklyn,SEN,1
Manhattan,DALLAS ,1
Brooklyn,FROSTI,1
Manhattan,ROMEY,1
Brooklyn,WILLOUGHBY ,1
Manhattan,KINSEY,1
Queens,HENRIK,1
Bronx,LIZZY,1
Queens,HAPKITO,1
Queens,BILL,1
Staten Island,KATE,1
Bronx,TOKI,1
Staten Island,RIESLING,1
Queens,LUILUI,1
Staten Island,ARIELA ,1
Brooklyn,WAKA,1
Queens, ROCKY ,1
Brooklyn,BAT ,1
Manhattan,PONTUS,1
Queens,SNOOPEE,1
Brooklyn,BELMONT ,1
Manhattan,TERRIE ,1
Bronx,ROCKEY,1
Manhattan,CHUCKA,1
Queens,TEX-SNOWY,1
Bronx,ISYS,1
Brooklyn,PITA ,1
Brooklyn,VERONICA,1
Brooklyn,QUESADILLAS,1
Brooklyn,NEVADA ,1
Manhattan,FREDERIC,1
Bronx,KHAMUS ,1
Manhattan,LIBRA,1
Brooklyn,MILKYWAY,1
Staten Island,LEOPOLD,1
Bronx,FUZZY,1
Manhattan,LOZAN,1
Manhattan,HAWKEYE,1
Manhattan,SHEPADOR,1
Queens,MIDGE ,1
Manhattan,YONCE,1
Manhattan,DAHMER ,1
Staten Island,LELAND ,1
Brooklyn,HYMAN,1
Manhattan,NICKELS,1
Brooklyn,STILES,1
Brooklyn,IVANA,1
Manhattan,BIDEN,1
Brooklyn,D-O-G ,1
Brooklyn,RICH,1
Bronx,FINLEY ,1
Queens,MSLUCY,1
Manhattan,GAUCHO,1
Queens,SAMURAI ,1
Brooklyn,BEZIE,1
Queens,PADDINGTON,1
Brooklyn,GRASSHOPPER,1
Bronx,SCOOBY-DO,1
Brooklyn,KOBI ,1
Queens,CHICKO,1
Manhattan,JACKPOT,1
Bronx,PAC-MAN,1
Brooklyn,KYLE,1
Staten Island,MAMBA,1
Queens,WARNER,1
Staten Island,LOTHAR,1
Brooklyn,ARYTON,1
Manhattan,KAMIKO,1
Brooklyn,SALSA,1
Staten Island,OCTAVIA ,1
Bronx,SHANE ,1
Queens,POOKEE,1
Manhattan,JEFFRY,1
Queens,OUZO,1
Bronx,LEOMINT ,1
Brooklyn,MINA ,1
Bronx,GINNY,1
Queens,KAZDELL,1
Bronx,PING,1
Manhattan,LIBAH,1
Queens,GRAND ,1
Queens,DRAKE ,1
Queens,MALSHI,1
Manhattan,PALOMA ,1
Bronx,GRYPHON,1
Manhattan,RICHIE ,1
Staten Island,CAMMELIA,1
Queens,HUDSON ,1
Bronx,CHOQUI,1
Brooklyn,KONA-KAEA,1
Manhattan,BITS,1
Queens,KENNY&#39;S ,1
Bronx,ROSALIA,1
Queens,RADAR,1
Brooklyn,GRUMPY,1
Staten Island,GINS ,1
Manhattan,CASHEL,1
Bronx,DRAMA,1
Manhattan,GEMINI,1
Manhattan,MAYBEL ,1
Queens,HUGHY,1
Brooklyn,CHOPPA ,1
Queens,EL ,1
Manhattan,KUZU,1
Staten Island,RICHARD,1
Manhattan,KOTO ,1
Brooklyn,WIKI,1
Manhattan,MARSALA,1
Staten Island,BROOKE-LYNNE,1
Brooklyn,CHIKO,1
Queens,NIKKA,1
Brooklyn,HAVARTI,1
Manhattan,J,1
Brooklyn,CHIA,1
Brooklyn,STOUT,1
Staten Island,JULIAN,1
Queens,HYRO,1
Staten Island,MCSKIDLE,1
Brooklyn,HB,1
Staten Island,MYKAH,1
Queens,JAZZI,1
Manhattan,DRAGON,1
Bronx,NINNIE,1
Queens,NEMA,1
Manhattan,ROCKELL,1
Manhattan,IMP,1
Manhattan,SENNA,1
Bronx,GUIZMO,1
Brooklyn,RIHANNA,1
Manhattan,VITO ,1
Queens,GEOFFREY,1
Bronx,FIELDING ,1
Bronx,MARGY,1
Brooklyn,JILL,1
Manhattan,JEEP,1
Brooklyn,KIRIN,1
Manhattan,TOREY,1
Bronx,MUENSTER,1
Staten Island,BOSWELL,1
Manhattan,BOXSTER,1
Bronx,KUPA'A,1
Queens,BOUNCE ,1
Brooklyn,VISTA,1
Brooklyn,PETKA,1
Queens,ISAAC ,1
Queens,KANNE ,1
Bronx,NOLIE,1
Bronx,SPUDDS ,1
Brooklyn,LEXINGTON,1
Brooklyn,JABI,1
Brooklyn,KORRA,1
Brooklyn,AMIGO,1
Brooklyn,TAMMIE,1
Queens,TRAVIS,1
Brooklyn,AALIYAH ,1
Bronx,ARTIE ,1
Queens,RENA,1
Manhattan,PICKWICK,1
Brooklyn,OPPA,1
Manhattan,NENA ,1
Staten Island,ESKOMYBUDDY,1
Bronx,HERSHY,1
Brooklyn,CICCIO ,1
Brooklyn,JESSA,1
Brooklyn,KASPUR ,1
Staten Island,PIFF ,1
Manhattan,JOY-ANNE ,1
Manhattan,BABYDOLL,1
Staten Island,TERRIANN ,1
Manhattan,WOOLSEY,1
Staten Island,FRIDAY ,1
Brooklyn,DIGNAN,1
Brooklyn,BRANDEE,1
Bronx,KATE ,1
Queens,SILLY,1
Staten Island,LALALUCY ,1
Manhattan,FLOUNDER ,1
Queens,KAYLEEN,1
Manhattan,BANDIDO,1
Brooklyn,AVILES. ,1
Queens,TEGAN,1
Brooklyn,RAJ,1
Queens,PEKAPOO,1
Manhattan,TIGHE,1
Queens,RALLY,1
Brooklyn,WEDNESDAY,1
Brooklyn,TAKESHI,1
Staten Island,CECIL ,1
Manhattan,MIETTE ,1
Queens,FIKUS,1
Bronx,BUNTA,1
Brooklyn,J.J ,1
Brooklyn,LONDON ,1
Bronx,SONJA ,1
Manhattan,NETTIE,1
Queens,HAVANESE-CUTON ,1
Brooklyn,SCRAPY,1
Brooklyn,NEFERTITI,1
Bronx,POPPY,1
Manhattan,GUNNERY ,1
Brooklyn,CAESAR-BUUDY,1
Brooklyn,KLEOPA,1
Brooklyn,JESSY,1
Bronx,TOMBOY,1
Brooklyn,TRIXY,1
Staten Island,SLIDER ,1
Staten Island,WILFRED,1
Queens,DILAH,1
Bronx,ZEPPOLE,1
Manhattan,SOREN ,1
Brooklyn,KIOKO,1
Queens,TEAGAN,1
Brooklyn,KEN,1
Queens,MURPHEY,1
Staten Island,DEX,1
Queens,SAILA,1
Queens,SIDNEY ,1
Manhattan,BABBO,1
Queens,DYSON,1
Queens,TWIXY,1
Bronx,NINJA ,1
Queens,CARTIER ,1
Brooklyn,SYREESE,1
Manhattan,VANYA,1
Manhattan,DOTTY,1
Brooklyn,TOMME ,1
Staten Island,DAISEY ,1
Brooklyn,WENDY-BROOK,1
Queens,RAJU,1
Manhattan,CHYANNE,1
Bronx,SASHI,1
Brooklyn,HILLEL,1
Staten Island,CAPPI ,1
Brooklyn,SLUG,1
Brooklyn,STANIS,1
Brooklyn,GIRLFRIEND,1
Staten Island,DORA,1
Queens,FALLON,1
Brooklyn,NAN ,1
Brooklyn,TRACY,1
Manhattan,ANTON,1
Manhattan,GIZZY ,1
Manhattan,SPARROW,1
Manhattan,SANDOR,1
Brooklyn,MEW,1
Queens,LIGHTENING,1
Brooklyn,BURBON,1
Manhattan,CHOOKIE,1
Queens,TWILIGHT ,1
Queens,NARI ,1
Queens,CORONA ,1
Manhattan,FAB ,1
Bronx,BOOBY,1
Manhattan,SIMONITA,1
Queens,CHO-CHO ,1
Brooklyn,ZITA,1
Queens,CREME,1
Queens,JEFE ,1
Manhattan,MORTIMER,1
Brooklyn,BORIS ,1
Brooklyn,MILLI,1
Bronx,LULU-BELLE,1
Queens,CIN ,1
Queens,GINGERBREAD,1
Staten Island,DEAN-DUKE,1
Bronx,FITO ,1
Brooklyn,MUNSON,1
Staten Island,TUTTI,1
Bronx,MAYLIN ,1
Manhattan,MYCROFT ,1
Manhattan,BEGONIA,1
Brooklyn,PUDGY ,1
Brooklyn,YUCA ,1
Queens,MAGOO ,1
Manhattan,SOMANG,1
Staten Island,NORTON,1
Brooklyn,LOCKE,1
Queens,OBIE,1
Staten Island,TOULOUSE,1
Staten Island,LUCIE,1
Brooklyn,DOOBIE,1
Brooklyn,PHILLY ,1
Brooklyn,GWYN,1
Brooklyn,JIM,1
Brooklyn,TESLA ,1
Staten Island,JINGLE ,1
Brooklyn,PORCHY ,1
Brooklyn,RAQUEL,1
Staten Island,LYLITH,1
