UID,Borough,Gender
1390,Manhattan,F
1391,Brooklyn,F
1392,Manhattan,M
1393,Bronx,F
1394,Manhattan,F
1395,Bronx,M
1396,Manhattan,M
1397,Queens,M
1398,Manhattan,F
1399,Brooklyn,M
1400,Manhattan,F
1401,Manhattan,F
1402,Manhattan,F
1403,Manhattan,M
1404,Manhattan,M
1405,Manhattan,M
1406,Manhattan,M
1407,Manhattan,F
1408,Manhattan,F
1409,Brooklyn,M
1410,Brooklyn,F
1411,Brooklyn,M
1412,Staten Island,F
1413,Queens,M
1414,Brooklyn,F
1415,Staten Island,M
1416,Manhattan,F
1417,Manhattan,M
1418,Manhattan,M
1419,Manhattan,M
1420,Brooklyn,F
1421,Manhattan,F
1422,Manhattan,F
1423,Manhattan,M
1424,Manhattan,M
1425,Queens,M
1426,Queens,F
1427,Queens,M
1428,Staten Island,M
1429,Staten Island,M
1430,Queens,M
1431,Manhattan,F
1432,Queens,F
1433,Brooklyn,F
1434,Manhattan,M
1435,Queens,F
1436,Brooklyn,F
1437,Manhattan,F
1438,Queens,F
1439,Manhattan,M
1440,Bronx,M
1441,Manhattan,M
1442,Brooklyn,F
1443,Staten Island,M
1444,Brooklyn,M
1445,Queens,F
1446,Manhattan,M
1447,Manhattan,F
1448,Manhattan,M
1449,Queens,F
1450,Manhattan,F
1451,Manhattan,F
1452,Queens,M
1453,Queens,M
1454,Brooklyn,M
1455,Manhattan,M
1456,Manhattan,M
1457,Bronx,M
1458,Bronx,M
1459,Queens,M
1460,Manhattan,F
1461,Queens,M
1462,Staten Island,M
1463,Bronx,M
1464,Brooklyn,F
1465,Staten Island,F
1466,Manhattan,M
1467,Manhattan,M
1468,Manhattan,F
1469,Manhattan,F
1470,Brooklyn,M
1471,Brooklyn,M
1472,Staten Island,M
1473,Manhattan,M
1474,Brooklyn,M
1475,Staten Island,M
1477,Queens,M
1478,Brooklyn,M
1479,Manhattan,M
1480,Brooklyn,F
1481,Manhattan,F
1482,Manhattan,F
1483,Brooklyn,F
1484,Manhattan,M
1485,Brooklyn,F
1486,Queens,M
1487,Manhattan,M
1488,Manhattan,M
1489,Manhattan,F
1490,Manhattan,F
1491,Queens,M
1492,Manhattan,M
1493,Manhattan,F
1494,Manhattan,F
1495,Brooklyn,M
1496,Brooklyn,M
1497,Brooklyn,F
1498,Queens,M
1499,Staten Island,F
1500,Queens,M
1501,Brooklyn,F
1502,Brooklyn,M
1503,Manhattan,M
1504,Brooklyn,F
1505,Manhattan,M
1506,Queens,M
1507,Queens,M
1508,Brooklyn,F
1509,Queens,F
1510,Queens,F
1511,Brooklyn,M
1512,Manhattan,F
1513,Manhattan,M
1514,Manhattan,M
1515,Queens,M
1516,Manhattan,M
1517,Queens,F
1518,Brooklyn,F
1519,Brooklyn,M
1520,Brooklyn,F
1521,Brooklyn,M
1522,Manhattan,M
1523,Staten Island,M
1524,Manhattan,F
1525,Queens,M
1526,Brooklyn,M
1527,Manhattan,M
1528,Queens,M
1529,Brooklyn,F
1530,Manhattan,F
1531,Brooklyn,M
1532,Brooklyn,M
1533,Manhattan,M
1534,Queens,F
1535,Brooklyn,F
1536,Queens,F
1537,Manhattan,F
1538,Manhattan,M
1539,Manhattan,M
1540,Queens,M
1541,Manhattan,F
1542,Queens,M
1543,Brooklyn,M
1544,Staten Island,M
1545,Manhattan,F
1546,Manhattan,M
1547,Queens,M
1548,Manhattan,F
1549,Manhattan,F
1550,Brooklyn,M
1551,Staten Island,F
1552,Manhattan,M
1553,Manhattan,M
1554,Manhattan,M
1555,Manhattan,M
1556,Brooklyn,F
1557,Manhattan,F
1558,Brooklyn,F
1559,Manhattan,M
1560,Brooklyn,F
1561,Manhattan,F
1562,Staten Island,F
1563,Manhattan,M
1564,Brooklyn,F
1565,Bronx,M
1566,Manhattan,M
1567,Queens,M
1568,Brooklyn,M
1569,Brooklyn,F
1570,Manhattan,M
1571,Manhattan,M
1572,Brooklyn,M
1573,Queens,F
1574,Brooklyn,F
1575,Queens,M
1576,Manhattan,M
1577,Queens,M
1578,Brooklyn,F
1579,Manhattan,M
1580,Manhattan,F
1581,Bronx,M
1582,Manhattan,F
1583,Manhattan,F
1584,Brooklyn,F
1585,Brooklyn,M
1586,Manhattan,M
1587,Brooklyn,F
1588,Bronx,M
1589,Queens,M
1590,Queens,M
1591,Queens,M
1592,Brooklyn,M
1593,Manhattan,M
1594,Queens,F
1595,Brooklyn,M
1596,Queens,M
1597,Brooklyn,F
1598,Manhattan,F
1599,Manhattan,F
1600,Manhattan,M
1601,Manhattan,F
1602,Manhattan,M
1603,Queens,M
1604,Manhattan,F
1605,Queens,M
1606,Queens,M
1607,Manhattan,F
1608,Brooklyn,M
1609,Staten Island,F
1610,Staten Island,M
1611,Queens,M
1612,Manhattan,F
1613,Bronx,M
1614,Brooklyn,M
1615,Queens,M
1616,Queens,M
1617,Brooklyn,F
1618,Brooklyn,M
1619,Brooklyn,F
1620,Queens,M
1621,Brooklyn,F
1622,Staten Island,M
1623,Manhattan,F
1624,Manhattan,M
1625,Brooklyn,M
1626,Queens,M
1627,Brooklyn,M
1628,Manhattan,M
1629,Manhattan,M
1630,Manhattan,M
1631,Queens,F
1632,Manhattan,M
1633,Bronx,F
1634,Staten Island,F
1635,Queens,F
1636,Queens,F
1637,Staten Island,M
1638,Brooklyn,F
1639,Queens,F
1640,Manhattan,M
1641,Queens,F
1642,Brooklyn,F
1643,Queens,F
1644,Bronx,M
1645,Queens,M
1647,Staten Island,M
1648,Brooklyn,M
1649,Staten Island,M
1650,Manhattan,M
1651,Manhattan,M
1652,Manhattan,M
1653,Manhattan,M
1654,Queens,M
1655,Queens,M
1656,Manhattan,M
1657,Queens,F
1658,Brooklyn,M
1659,Manhattan,F
1660,Manhattan,M
1661,Staten Island,F
1662,Bronx,M
1663,Queens,F
1664,Queens,F
1665,Manhattan,M
1666,Manhattan,F
1667,Queens,F
1668,Staten Island,M
1669,Bronx,M
1670,Manhattan,M
1671,Manhattan,F
1672,Manhattan,M
1673,Brooklyn,F
1674,Manhattan,M
1675,Manhattan,F
1676,Bronx,F
1677,Manhattan,F
1678,Manhattan,M
1679,Brooklyn,M
1680,Queens,F
1681,Bronx,F
1682,Queens,M
1683,Staten Island,F
1684,Brooklyn,F
1685,Staten Island,F
1686,Bronx,M
1687,Manhattan,F
1688,Brooklyn,M
1689,Manhattan,F
1690,Staten Island,F
1691,Queens,M
1692,Manhattan,M
1693,Manhattan,F
1694,Manhattan,M
1695,Queens,M
1696,Manhattan,M
1697,Manhattan,F
1698,Manhattan,M
1699,Queens,M
1700,Manhattan,M
1701,Manhattan,F
1702,Brooklyn,F
1703,Brooklyn,M
1704,Staten Island,F
1705,Manhattan,M
1706,Queens,F
1707,Staten Island,M
1708,Manhattan,M
1709,Manhattan,M
1710,Manhattan,F
1711,Bronx,M
1712,Brooklyn,F
1713,Manhattan,M
1714,Bronx,M
1715,Queens,M
1716,Staten Island,F
1717,Bronx,M
1718,Manhattan,F
1719,Brooklyn,F
1720,Manhattan,F
1721,Brooklyn,M
1722,Staten Island,F
1723,Manhattan,M
1724,Brooklyn,M
1725,Queens,F
1726,Bronx,F
1727,Queens,F
1728,Brooklyn,M
1729,Queens,M
1730,Queens,F
1731,Manhattan,F
1732,Brooklyn,F
1733,Queens,F
1734,Queens,F
1735,Queens,M
1736,Staten Island,M
1737,Manhattan,M
1738,Brooklyn,F
1739,Bronx,F
1740,Brooklyn,F
1741,Brooklyn,M
1742,Staten Island,F
1743,Manhattan,M
1744,Queens,M
1745,Queens,M
1746,Manhattan,M
1747,Manhattan,F
1748,Queens,M
1749,Brooklyn,M
1750,Manhattan,F
1751,Staten Island,F
1752,Manhattan,M
1753,Manhattan,M
1754,Staten Island,F
1755,Staten Island,F
1756,Staten Island,F
1757,Queens,F
1758,Queens,M
1759,Brooklyn,M
1760,Manhattan,M
1761,Manhattan,F
1762,Staten Island,F
1763,Manhattan,M
1764,Manhattan,F
1765,Manhattan,M
1766,Queens,F
1767,Staten Island,F
1768,Queens,F
1769,Brooklyn,F
1770,Queens,M
1771,Brooklyn,F
1772,Manhattan,F
1773,Staten Island,F
1774,Queens,F
1775,Manhattan,F
1776,Brooklyn,M
1777,Brooklyn,M
1778,Brooklyn,F
1779,Manhattan,M
1780,Bronx,M
1781,Queens,F
1782,Queens,F
1783,Manhattan,M
1784,Queens,F
1785,Queens,M
1786,Manhattan,M
1787,Brooklyn,F
1788,Staten Island,F
1789,Bronx,F
1790,Queens,M
1791,Brooklyn,M
1792,Manhattan,F
1793,Manhattan,M
1794,Manhattan,M
1795,Brooklyn,M
1796,Staten Island,M
1797,Brooklyn,F
1798,Manhattan,F
1799,Queens,M
1800,Manhattan,F
1801,Queens,M
1802,Manhattan,M
1803,Staten Island,M
1804,Brooklyn,F
1805,Brooklyn,F
1806,Brooklyn,M
1807,Brooklyn,M
1808,Brooklyn,M
1809,Manhattan,F
1810,Manhattan,F
1811,Queens,F
1812,Manhattan,M
1813,Bronx,M
1814,Queens,F
1815,Staten Island,F
1816,Manhattan,F
1817,Brooklyn,M
1818,Staten Island,M
1819,Brooklyn,M
1820,Manhattan,F
1821,Manhattan,M
1822,Queens,F
1823,Manhattan,F
1824,Manhattan,M
1825,Brooklyn,M
1826,Queens,M
1827,Bronx,F
1828,Brooklyn,F
1829,Bronx,M
1830,Manhattan,F
1831,Brooklyn,M
1832,Queens,M
1833,Brooklyn,F
1834,Manhattan,F
1835,Manhattan,M
1836,Staten Island,F
1837,Staten Island,F
1838,Manhattan,F
1839,Manhattan,M
1842,Queens,M
1843,Brooklyn,F
1844,Manhattan,M
1845,Bronx,F
1846,Staten Island,F
1847,Staten Island,F
1848,Manhattan,M
1849,Bronx,M
1850,Manhattan,M
1851,Queens,M
1852,Brooklyn,F
1853,Staten Island,F
1855,Manhattan,F
1857,Queens,F
1858,Manhattan,M
1859,Brooklyn,M
1860,Staten Island,M
1861,Brooklyn,F
1862,Brooklyn,F
1863,Bronx,F
1864,Brooklyn,F
1865,Brooklyn,F
1866,Manhattan,M
1867,Brooklyn,M
1868,Queens,F
1869,Staten Island,F
1870,Queens,F
1871,Manhattan,M
1872,Manhattan,M
1873,Manhattan,F
1874,Staten Island,M
1875,Staten Island,M
1876,Brooklyn,M
1877,Manhattan,M
1878,Manhattan,M
1879,Brooklyn,M
1880,Manhattan,M
1881,Staten Island,F
1882,Brooklyn,F
1883,Brooklyn,M
1884,Queens,F
1885,Manhattan,M
1886,Bronx,F
1887,Manhattan,F
1888,Queens,M
1889,Manhattan,F
1890,Manhattan,M
1891,Staten Island,M
1892,Manhattan,M
1893,Brooklyn,M
1894,Manhattan,F
1895,Queens,M
1896,Staten Island,F
1897,Manhattan,F
1898,Staten Island,M
1899,Manhattan,F
1900,Brooklyn,F
1901,Brooklyn,M
1902,Queens,F
1903,Brooklyn,F
1904,Queens,F
1905,Brooklyn,M
1906,Staten Island,M
1907,Queens,M
1908,Staten Island,M
1909,Staten Island,M
1910,Manhattan,F
1911,Manhattan,M
1912,Staten Island,M
1913,Manhattan,F
1914,Staten Island,F
1915,Staten Island,F
1916,Brooklyn,M
1917,Brooklyn,F
1918,Bronx,F
1919,Brooklyn,F
1920,Manhattan,F
1921,Brooklyn,M
1922,Manhattan,M
1923,Manhattan,M
1924,Brooklyn,M
1925,Manhattan,M
1926,Brooklyn,M
1927,Manhattan,M
1928,Manhattan,M
1929,Manhattan,M
1930,Manhattan,F
1931,Brooklyn,F
1932,Manhattan,M
1933,Queens,M
1934,Manhattan,M
1935,Queens,M
1936,Brooklyn,M
1937,Brooklyn,M
1938,Manhattan,F
1939,Staten Island,F
1940,Manhattan,F
1941,Staten Island,M
1942,Manhattan,F
1943,Queens,F
1944,Brooklyn,M
1945,Brooklyn,M
1946,Manhattan,M
1947,Brooklyn,F
1948,Brooklyn,F
1949,Brooklyn,F
1950,Brooklyn,M
1951,Manhattan,M
1952,Queens,M
1953,Staten Island,M
1954,Manhattan,F
1955,Staten Island,M
1956,Manhattan,F
1957,Staten Island,M
1958,Queens,M
1959,Brooklyn,F
1960,Queens,F
1961,Queens,M
1962,Queens,M
1963,Staten Island,M
1965,Brooklyn,F
1966,Brooklyn,F
1967,Queens,M
1968,Manhattan,M
1969,Manhattan,M
1970,Bronx,F
1971,Brooklyn,M
1972,Manhattan,M
1973,Staten Island,M
1974,Manhattan,M
1975,Queens,M
1976,Manhattan,F
1977,Brooklyn,F
1978,Staten Island,M
1979,Brooklyn,F
1980,Manhattan,F
1981,Queens,F
1982,Brooklyn,M
1983,Brooklyn,F
1984,Staten Island,M
1985,Brooklyn,M
1986,Queens,M
1987,Brooklyn,M
1988,Staten Island,F
1989,Manhattan,F
1990,Staten Island,M
1991,Brooklyn,F
1992,Brooklyn,M
1993,Brooklyn,F
1994,Staten Island,F
1995,Manhattan,M
1996,Manhattan,M
1997,Brooklyn,F
1998,Brooklyn,F
1999,Brooklyn,M
2000,Manhattan,F
2001,Staten Island,F
2002,Staten Island,M
2003,Manhattan,M
2004,Queens,F
2005,Staten Island,F
2006,Queens,F
2007,Manhattan,F
2008,Manhattan,F
2009,Brooklyn,M
2010,Manhattan,F
2011,Staten Island,M
2012,Staten Island,M
2013,Manhattan,F
2014,Manhattan,M
2015,Brooklyn,F
2016,Queens,M
2017,Manhattan,F
2018,Queens,F
2019,Queens,M
2020,Manhattan,F
2021,Manhattan,F
2022,Manhattan,M
2023,Manhattan,F
2024,Manhattan,M
2025,Manhattan,M
2026,Brooklyn,M
2027,Staten Island,M
2028,Queens,M
2029,Staten Island,F
2030,Manhattan,M
2031,Bronx,M
2032,Brooklyn,M
2033,Queens,F
2034,Bronx,F
2037,Brooklyn,M
2038,Brooklyn,F
2039,Bronx,F
2040,Queens,F
2041,Manhattan,M
2042,Brooklyn,F
2043,Staten Island,F
2044,Queens,M
2045,Manhattan,M
2046,Bronx,F
2047,Manhattan,M
2048,Queens,F
2049,Manhattan,F
2050,Brooklyn,F
2051,Manhattan,F
2052,Bronx,F
2053,Queens,F
2054,Staten Island,M
2055,Staten Island,F
2057,Bronx,F
2058,Bronx,M
2059,Brooklyn,F
2060,Manhattan,M
2061,Manhattan,F
2062,Brooklyn,M
2063,Brooklyn,M
2064,Manhattan,F
2065,Manhattan,M
2066,Manhattan,M
2067,Manhattan,F
2068,Brooklyn,M
2069,Queens,F
2070,Manhattan,M
2071,Manhattan,M
2072,Manhattan,M
2073,Manhattan,M
2074,Manhattan,F
2075,Manhattan,M
2076,Manhattan,F
2077,Manhattan,F
2078,Brooklyn,F
2079,Manhattan,M
2080,Staten Island,F
2081,Manhattan,M
2082,Queens,F
2083,Manhattan,M
2084,Queens,M
2085,Manhattan,F
2086,Staten Island,M
2087,Manhattan,F
2088,Bronx,F
2089,Queens,F
2090,Bronx,M
2091,Manhattan,M
2092,Queens,F
2093,Manhattan,M
2094,Manhattan,F
2095,Brooklyn,F
2096,Queens,F
2097,Manhattan,F
2098,Brooklyn,F
2099,Queens,F
2100,Queens,M
2101,Queens,M
2102,Manhattan,F
2103,Brooklyn,F
2104,Staten Island,M
2105,Brooklyn,F
2106,Manhattan,M
2107,Brooklyn,F
2108,Bronx,M
2111,Manhattan,M
2112,Bronx,M
2113,Manhattan,F
2114,Bronx,F
2124,Brooklyn,F
2125,Manhattan,F
2126,Manhattan,F
2127,Manhattan,M
2128,Queens,F
2135,Queens,F
2136,Brooklyn,F
2137,Manhattan,F
2138,Queens,M
2139,Brooklyn,M
2140,Manhattan,F
2141,Brooklyn,F
2142,Manhattan,F
2143,Bronx,M
2144,Queens,F
2145,Brooklyn,F
2146,Brooklyn,M
2147,Manhattan,F
2148,Brooklyn,M
2149,Queens,M
2150,Bronx,M
2151,Manhattan,M
2152,Manhattan,M
2153,Brooklyn,M
2154,Queens,M
2155,Manhattan,M
2156,Brooklyn,M
2157,Manhattan,F
2158,Manhattan,F
2159,Manhattan,F
2160,Manhattan,M
2161,Staten Island,M
2162,Brooklyn,F
2163,Bronx,M
2164,Queens,F
2165,Brooklyn,F
2166,Queens,F
2167,Brooklyn,M
2168,Staten Island,F
2169,Manhattan,F
2170,Brooklyn,M
2171,Staten Island,M
2172,Manhattan,M
2173,Brooklyn,F
2174,Brooklyn,M
2175,Brooklyn,M
2176,Queens,M
2177,Manhattan,M
2178,Manhattan,M
2179,Brooklyn,M
2180,Staten Island,M
2181,Bronx,M
2182,Bronx,F
2183,Brooklyn,M
2184,Bronx,M
2185,Brooklyn,M
2186,Brooklyn,F
2187,Queens,F
2188,Manhattan,M
2189,Manhattan,M
2190,Brooklyn,F
2191,Bronx,M
2192,Brooklyn,M
2202,Manhattan,M
2203,Manhattan,M
2204,Manhattan,M
2205,Staten Island,M
2206,Staten Island,M
2207,Queens,M
2208,Bronx,F
2209,Manhattan,M
2210,Bronx,M
2211,Brooklyn,M
2212,Manhattan,M
2213,Queens,M
2214,Manhattan,M
2215,Brooklyn,F
2216,Manhattan,M
2217,Brooklyn,M
2218,Manhattan,F
2219,Queens,F
2220,Bronx,M
2221,Bronx,M
2222,Queens,M
2223,Manhattan,F
2224,Manhattan,F
2225,Bronx,F
2226,Brooklyn,F
2227,Manhattan,F
2228,Queens,M
2229,Brooklyn,F
2230,Staten Island,M
2231,Queens,F
2232,Brooklyn,M
2233,Staten Island,M
2234,Manhattan,M
2235,Brooklyn,F
2236,Manhattan,M
2237,Brooklyn,M
2238,Brooklyn,F
2239,Manhattan,F
2240,Brooklyn,M
2241,Brooklyn,M
2242,Brooklyn,F
2243,Manhattan,M
2244,Brooklyn,F
2245,Manhattan,F
2246,Manhattan,F
2247,Brooklyn,M
2248,Manhattan,M
2249,Brooklyn,M
2250,Manhattan,M
2251,Manhattan,F
2252,Brooklyn,F
2253,Manhattan,F
2254,Bronx,M
2255,Brooklyn,F
2256,Manhattan,M
2257,Manhattan,F
2258,Brooklyn,F
2259,Manhattan,M
2260,Queens,M
2261,Queens,M
2262,Queens,F
2266,Queens,M
2267,Manhattan,M
2268,Brooklyn,F
2269,Queens,F
2270,Manhattan,F
2271,Manhattan,M
2272,Manhattan,M
2273,Manhattan,F
2274,Queens,F
2275,Staten Island,M
2277,Staten Island,M
2278,Manhattan,M
2279,Manhattan,F
2280,Manhattan,F
2281,Queens,F
2282,Brooklyn,M
2283,Brooklyn,F
2284,Bronx,M
2285,Brooklyn,F
2286,Manhattan,M
2287,Brooklyn,M
2288,Queens,M
2289,Manhattan,F
2290,Queens,F
2291,Manhattan,M
2292,Queens,F
2293,Manhattan,F
2294,Manhattan,F
2295,Manhattan,F
2296,Queens,M
2297,Manhattan,F
2298,Manhattan,M
2299,Brooklyn,M
2300,Queens,F
2301,Queens,F
2302,Bronx,F
2303,Manhattan,F
2304,Manhattan,F
2305,Brooklyn,M
2317,Manhattan,F
2318,Bronx,M
2319,Manhattan,F
2320,Bronx,F
2321,Brooklyn,F
2322,Manhattan,M
2323,Brooklyn,F
2324,Manhattan,M
2325,Manhattan,F
2326,Manhattan,M
2327,Bronx,F
2328,Manhattan,M
2329,Bronx,F
2330,Manhattan,F
2331,Bronx,M
2332,Brooklyn,F
2333,Staten Island,F
2334,Brooklyn,F
2335,Bronx,M
2336,Manhattan,F
2337,Queens,F
2338,Brooklyn,F
2339,Brooklyn,M
2340,Manhattan,F
2341,Queens,F
2342,Manhattan,M
2343,Manhattan,M
2344,Brooklyn,M
2345,Manhattan,F
2346,Manhattan,F
2347,Manhattan,F
2348,Manhattan,M
2349,Brooklyn,F
2350,Brooklyn,F
2351,Brooklyn,M
2352,Brooklyn,M
2353,Brooklyn,M
2354,Manhattan,M
2355,Manhattan,M
2356,Manhattan,M
2357,Brooklyn,M
2358,Bronx,F
2359,Queens,F
2360,Brooklyn,M
2361,Staten Island,M
2362,Brooklyn,M
2363,Queens,F
2364,Manhattan,M
2365,Manhattan,M
2366,Manhattan,F
2367,Brooklyn,M
2368,Bronx,F
2369,Manhattan,M
2377,Manhattan,M
2378,Brooklyn,M
2379,Manhattan,F
2380,Brooklyn,F
2381,Brooklyn,F
2382,Bronx,M
2383,Bronx,F
2384,Manhattan,M
2385,Brooklyn,F
2390,Brooklyn,M
2391,Queens,F
2392,Manhattan,M
2393,Manhattan,M
2394,Staten Island,F
2395,Brooklyn,M
2396,Manhattan,F
2407,Brooklyn,F
2408,Manhattan,M
2409,Queens,M
2410,Queens,M
2411,Brooklyn,M
2412,Bronx,M
2413,Manhattan,M
2414,Bronx,F
2415,Staten Island,M
2416,Queens,M
2417,Queens,M
2418,Bronx,M
2419,Manhattan,M
2420,Manhattan,M
2421,Brooklyn,F
2422,Queens,M
2423,Manhattan,M
2424,Manhattan,M
2425,Queens,F
2426,Queens,F
2427,Queens,F
2428,Manhattan,F
2429,Brooklyn,F
2430,Manhattan,M
2431,Manhattan,F
2432,Bronx,F
2433,Manhattan,M
2434,Brooklyn,M
2435,Manhattan,F
2436,Bronx,F
2437,Bronx,F
2438,Manhattan,F
2439,Bronx,F
2440,Manhattan,M
2441,Brooklyn,F
2442,Bronx,M
2443,Manhattan,M
2444,Staten Island,F
2445,Bronx,F
2446,Brooklyn,M
2447,Manhattan,F
2448,Manhattan,F
2449,Brooklyn,M
2450,Staten Island,M
2451,Manhattan,M
2452,Brooklyn,M
2453,Brooklyn,M
2454,Brooklyn,M
2455,Bronx,M
2456,Brooklyn,M
2457,Bronx,M
2458,Manhattan,F
2459,Manhattan,M
2460,Manhattan,M
2461,Queens,M
2462,Bronx,M
2470,Queens,F
2471,Manhattan,M
2472,Manhattan,M
2473,Manhattan,M
2474,Bronx,M
2475,Manhattan,M
2476,Queens,M
2477,Brooklyn,F
2478,Brooklyn,F
2484,Manhattan,F
2486,Queens,M
2487,Manhattan,M
2488,Brooklyn,F
2489,Manhattan,F
2490,Brooklyn,F
2491,Queens,M
2492,Manhattan,M
2493,Staten Island,M
2494,Brooklyn,M
2495,Queens,F
2496,Manhattan,F
2497,Manhattan,M
2498,Manhattan,M
2499,Brooklyn,M
2500,Staten Island,M
2501,Manhattan,F
2502,Staten Island,M
2503,Brooklyn,F
2504,Queens,F
2505,Staten Island,F
2506,Brooklyn,M
2507,Brooklyn,F
2508,Queens,F
2509,Staten Island,F
2510,Manhattan,F
2511,Manhattan,F
2512,Brooklyn,M
2513,Brooklyn,M
2514,Queens,F
2515,Manhattan,F
2516,Brooklyn,F
2517,Queens,M
2518,Queens,M
2519,Manhattan,M
2520,Manhattan,M
2521,Manhattan,M
2522,Manhattan,M
2523,Brooklyn,M
2524,Manhattan,M
2525,Staten Island,F
2526,Bronx,M
2527,Brooklyn,M
2528,Brooklyn,F
2529,Queens,M
2530,Bronx,M
2531,Manhattan,F
2532,Queens,M
2539,Staten Island,F
2540,Staten Island,F
2541,Staten Island,M
2542,Staten Island,M
2543,Bronx,F
2544,Bronx,F
2545,Bronx,M
2546,Brooklyn,F
2547,Brooklyn,F
2548,Bronx,M
2549,Bronx,M
2550,Bronx,M
2551,Bronx,M
2552,Brooklyn,M
2553,Brooklyn,M
2554,Staten Island,F
2555,Manhattan,F
2556,Manhattan,M
2557,Manhattan,F
2558,Manhattan,F
2559,Staten Island,M
2560,Queens,M
2561,Queens,F
2562,Brooklyn,F
2563,Manhattan,M
2564,Manhattan,F
2565,Brooklyn,F
2566,Brooklyn,M
2567,Brooklyn,M
2568,Queens,F
2569,Bronx,M
2570,Brooklyn,M
2571,Manhattan,M
2572,Brooklyn,F
2573,Staten Island,M
2574,Manhattan,F
2575,Bronx,M
2576,Queens,F
2577,Manhattan,F
2578,Bronx,M
2579,Brooklyn,M
2580,Staten Island,M
2581,Manhattan,M
2582,Brooklyn,M
2583,Manhattan,M
2584,Manhattan,F
2585,Manhattan,M
2586,Manhattan,M
2587,Brooklyn,M
2588,Manhattan,F
2589,Queens,M
2590,Brooklyn,F
2591,Brooklyn,F
2592,Queens,F
2593,Queens,M
2594,Manhattan,F
2595,Brooklyn,F
2596,Manhattan,F
2597,Queens,M
2598,Queens,M
2599,Manhattan,F
2600,Brooklyn,M
2601,Manhattan,F
2602,Brooklyn,F
2603,Queens,F
2604,Manhattan,F
2605,Queens,F
2606,Bronx,M
2607,Brooklyn,M
2608,Queens,M
2609,Queens,M
2610,Staten Island,M
2611,Queens,F
2612,Brooklyn,F
2613,Brooklyn,M
2614,Queens,F
2615,Manhattan,F
2616,Brooklyn,M
2617,Brooklyn,M
2618,Manhattan,F
2619,Manhattan,M
2620,Queens,M
2621,Brooklyn,F
2622,Staten Island,F
2623,Brooklyn,M
2624,Staten Island,F
2625,Brooklyn,F
2626,Queens,F
2627,Manhattan,M
2628,Bronx,M
2629,Brooklyn,F
2631,Queens,M
2632,Manhattan,F
2633,Brooklyn,M
2634,Bronx,F
2635,Brooklyn,M
2636,Manhattan,M
2637,Manhattan,F
2638,Brooklyn,F
2639,Manhattan,M
2640,Bronx,M
2641,Bronx,F
2642,Queens,M
2643,Queens,F
2644,Bronx,F
2645,Bronx,F
2646,Brooklyn,M
2647,Queens,M
2648,Manhattan,M
2649,Brooklyn,F
2650,Brooklyn,F
2651,Manhattan,M
2652,Brooklyn,M
2653,Staten Island,F
2654,Queens,M
2655,Queens,F
2656,Staten Island,M
2657,Queens,M
2658,Queens,M
2659,Queens,M
2660,Brooklyn,F
2661,Brooklyn,M
2662,Bronx,M
2663,Manhattan,F
2664,Brooklyn,M
2665,Brooklyn,F
2666,Brooklyn,M
2667,Staten Island,M
2668,Brooklyn,M
2669,Queens,F
2670,Queens,F
2671,Staten Island,F
2672,Bronx,M
2673,Manhattan,F
2674,Queens,M
2675,Brooklyn,F
2676,Manhattan,F
2677,Manhattan,F
2678,Manhattan,F
2679,Queens,F
2680,Queens,M
2681,Manhattan,M
2682,Staten Island,M
2683,Queens,M
2684,Brooklyn,F
2685,Manhattan,M
2686,Manhattan,M
2687,Queens,M
2688,Manhattan,M
2689,Bronx,M
2690,Queens,M
2691,Queens,M
2692,Manhattan,F
2693,Brooklyn,F
2694,Manhattan,F
2695,Manhattan,M
2696,Manhattan,M
2697,Bronx,M
2698,Queens,F
2699,Manhattan,M
2700,Bronx,F
2701,Staten Island,F
2702,Queens,M
2703,Staten Island,M
2704,Brooklyn,F
2705,Brooklyn,F
2706,Manhattan,M
2707,Queens,M
2708,Staten Island,M
2709,Staten Island,F
2710,Manhattan,M
2711,Manhattan,F
2712,Brooklyn,F
2713,Brooklyn,M
2714,Queens,M
2715,Manhattan,F
2716,Brooklyn,F
2717,Brooklyn,M
2718,Manhattan,M
2719,Queens,F
2720,Manhattan,M
2721,Manhattan,F
2722,Brooklyn,F
2723,Manhattan,F
2724,Staten Island,F
2725,Staten Island,F
2726,Queens,M
2727,Brooklyn,F
2728,Brooklyn,F
2729,Manhattan,M
2730,Queens,M
2731,Brooklyn,F
2732,Brooklyn,F
2733,Bronx,M
2734,Bronx,M
2735,Brooklyn,M
2736,Bronx,M
2737,Staten Island,M
2738,Manhattan,F
2739,Manhattan,F
2740,Bronx,M
2741,Queens,F
2742,Manhattan,F
2743,Staten Island,M
2744,Manhattan,F
2745,Manhattan,M
2746,Manhattan,M
2747,Brooklyn,M
2748,Manhattan,F
2749,Manhattan,M
2750,Queens,M
2751,Manhattan,M
2752,Manhattan,M
2753,Manhattan,F
2754,Manhattan,F
2755,Queens,M
2756,Brooklyn,F
2757,Manhattan,F
2758,Bronx,M
2759,Brooklyn,M
2761,Brooklyn,M
2762,Staten Island,M
2763,Bronx,F
2764,Staten Island,F
2765,Manhattan,M
2767,Manhattan,M
2768,Queens,M
2769,Queens,M
2770,Manhattan,F
2771,Brooklyn,F
2772,Manhattan,M
2773,Bronx,F
2774,Manhattan,F
2775,Manhattan,F
2776,Manhattan,F
2777,Manhattan,M
2778,Brooklyn,F
2779,Brooklyn,F
