UID,Borough,Name
110393,Manhattan,MAGGIE
110394,Brooklyn,MAISIE
110395,Brooklyn,MARIANO
110396,Queens,MAMA
110397,Brooklyn,HENRY
110398,Brooklyn,HELSINKI
110399,Brooklyn,MAGGIE
110400,Manhattan,TUCKER
110401,Staten Island,TUGGER
110402,Queens,TRUMAN 
110403,Manhattan,TUCKER
110404,Queens,TYBEE
110405,Manhattan,UNI
110406,Manhattan,UMEKO
110407,Manhattan,REMY
110408,Manhattan,REESE
110409,Brooklyn,TOMMY
110410,Queens,TOMATO
110411,Queens,TOMMY 
110412,Brooklyn,TONG 
110413,Manhattan,TONI 
110414,Brooklyn,TRISTAN
110415,Staten Island,RILEY
110416,Queens,RILEY
110417,Manhattan,RIO
110418,Manhattan,RITA
110419,Brooklyn,REX
110420,Manhattan,BEA 
110421,Manhattan,BEBE
110422,Brooklyn,DUTCH
110423,Queens,DUKE
110424,Manhattan,DULCINEA
110425,Brooklyn,LUCY
110426,Queens,LUCY
110427,Brooklyn,LULU 
110428,Brooklyn,LULU 
110429,Manhattan,LUNA 
110430,Manhattan,LUPE
110431,Queens,EDISON
110432,Manhattan,ELMO
110433,Manhattan,ELLA 
110434,Queens,ELI
110435,Queens,TINKERBELL
110436,Bronx,TINY 
110437,Staten Island,TOBY
110438,Manhattan,POUNCEY
110439,Brooklyn,PINK
110440,Manhattan,MACON
110441,Queens,MACHO
110442,Manhattan,MACARONI 
110443,Brooklyn,PRINCE
110444,Manhattan,PRESIDENT 
110445,Brooklyn,CANELO
110446,Brooklyn,GINGER 
110447,Manhattan,GEMMA
110448,Manhattan,CASH
110449,Queens,OLIVE 
110450,Manhattan,OSCAR
110451,Manhattan,OSLO
110452,Manhattan,OREO 
110453,Manhattan,GIZMO
110454,Bronx,GIZMO 
110455,Bronx,SIR 
110456,Staten Island,SIMON 
110457,Manhattan,PACINA 
110458,Manhattan,OZZY
110459,Brooklyn,PANCAKE
110460,Manhattan,SNOWY
110461,Staten Island,SNOOPY
110462,Brooklyn,SNOOKY
110463,Manhattan,SMURF 
110464,Manhattan,SONNY 
110465,Queens,SOFIE
110466,Brooklyn,SPHINX
110467,Manhattan,SPARKY
110468,Staten Island,SPENCER 
110469,Brooklyn,FIGARO
110470,Manhattan,FANNY
110471,Manhattan,FARFEL
110472,Brooklyn,ANNIE
110473,Brooklyn,ARCHIE
110474,Queens,APPLETON
110475,Queens,AMY
110476,Brooklyn,ALFIE 
110477,Brooklyn,ADRIAN
110478,Staten Island,LOLA
110479,Manhattan,LOLA
110480,Queens,LOU 
110481,Manhattan,LOUIS 
110482,Manhattan,LOLA
110483,Manhattan,FRIDA
110484,Manhattan,FREJA 
110485,Manhattan,LILY 
110486,Manhattan,LINDA
110487,Bronx,STORM
110488,Staten Island,STELLA
110489,Manhattan,STELLA
110490,Queens,SUGAH
110491,Brooklyn,PHOENIX 
110492,Brooklyn,PHOEBE
110493,Manhattan,PICKLES
110494,Brooklyn,STANLEY
110495,Staten Island,SPUNKY
110496,Manhattan,SPUNKYBEE
110497,Manhattan,STELLA 
110498,Brooklyn,PENOBSCOT
110499,Manhattan,PEPPER
110500,Bronx,PHANTOM
110501,Brooklyn,PHEEBEE
110502,Queens,PEARL
110503,Bronx,PELUCHE 
110504,Staten Island,PATCHES 
110505,Queens,DIDI 
110506,Manhattan,DESTINY 
110507,Manhattan,DOLLY
110508,Manhattan,DOLLY 
110509,Staten Island,LA 
110510,Staten Island,DODDLE 
110511,Brooklyn,LEO
110512,Brooklyn,LEO
110513,Manhattan,LEXI
110514,Manhattan,LEXIE
110515,Manhattan,LADY
110516,Queens,LENNIE 
110517,Queens,LENA
110518,Manhattan,LEIA
110519,Queens,DAISY
110520,Queens,BUDDY
110521,Queens,BUDDI
110522,Brooklyn,BRIAN
110523,Brooklyn,BRONSON
110524,Staten Island,BROWNIE 
110525,Brooklyn,BOWIE
110526,Queens,BRANDO
110527,Brooklyn,YOKO 
110528,Manhattan,ZIGGY
110529,Manhattan,ZOEY
110530,Manhattan,ZOE
110531,Brooklyn,WINSTON 
110532,Manhattan,NIKO
110533,Queens,NICKY 
110534,Bronx,NINO
110535,Manhattan,NINO 
110536,Manhattan,NICK
110537,Manhattan,BARBIE 
110538,Manhattan,BARLEY
110539,Manhattan,COCO
110540,Brooklyn,BANDIT
110541,Brooklyn,BANDIT
110542,Bronx,BAMBI
110543,Brooklyn,BAM-BAM 
110544,Staten Island,CODY
110545,Brooklyn,AYVA 
110546,Manhattan,ASPEN 
110547,Brooklyn,ARES
110548,Brooklyn,ARNIE
110549,Queens,AVERY
110550,Manhattan,DAISY 
110551,Queens,DAISY
110552,Manhattan,DAISY
110553,Queens,KAITLYN
110554,Manhattan,COOPER
110555,Queens,CUDA
110556,Queens,CUJO 
110557,Manhattan,KIMI
110558,Queens,KING 
110559,Queens,KEELO
110560,Manhattan,KIKKO
110561,Queens,MR. 
110562,Queens,KUKLA
110563,Staten Island,MORGAN
110564,Queens,MOSHI
110565,Staten Island,ROCKY
110567,Queens,NAMAN
110568,Queens,NALA
110569,Staten Island,ROMEO 
110570,Staten Island,ROCKY
110571,Brooklyn,ROCKY
110572,Brooklyn,ROMEO 
110573,Queens,ROXY
110574,Brooklyn,RUBY 
110576,Manhattan,WAFFLES
110577,Manhattan,WALDO
110578,Manhattan,WILLIS
110579,Manhattan,WILEY 
110580,Brooklyn,WALLACE
110581,Brooklyn,WENDELL
110583,Staten Island,ROCCO
110585,Queens,KORRA 
110586,Brooklyn,MYA
110587,Staten Island,MYA
110588,Bronx,MURPHY
110589,Manhattan,MR. 
110590,Manhattan,KODY
110591,Manhattan,KOBY
110592,Manhattan,KILO
110593,Brooklyn,CORA
110594,Manhattan,KAHULA
110595,Manhattan,DAISY 
110596,Queens,DAISY
110597,Bronx,COLA
110598,Manhattan,COOKIE
110599,Queens,BANNAH
110600,Brooklyn,NAPOLEON
110601,Queens,LILY
110602,Brooklyn,NONE
110603,Brooklyn,NONE
110604,Queens,NIKO
110605,Brooklyn,WINNIE
110606,Brooklyn,ZAKI
110607,Manhattan,ZETTI 
110608,Staten Island,BOSCO
110609,Brooklyn,BOWIE 
110610,Queens,BRUCE
110611,Manhattan,BRIXTON
110612,Manhattan,BUCKLEY
110613,Manhattan,DANTE
110614,Queens,DEAN
110615,Manhattan,LAIKA
110616,Queens,LADY
110617,Bronx,LEXI
110618,Manhattan,LEO
110619,Manhattan,DIAMOND
110620,Manhattan,DIEGO
110621,Bronx,DIAZ
110622,Brooklyn,DILLA
110623,Manhattan,PETER
110624,Staten Island,PENNYLAIN
110625,Manhattan,STANLEY 
110626,Staten Island,STANLEY
110627,Manhattan,PICCOLA
110628,Queens,STITCH
110629,Brooklyn,STORM
110630,Staten Island,TANK
110631,Staten Island,TALLULAH
110632,Brooklyn,TARA
110633,Staten Island,FRANKIE
110634,Manhattan,FRANCES
110635,Manhattan,FRED
110636,Queens,LORELEI
110637,Staten Island,LITTLE 
110638,Manhattan,ANDREY
110639,Manhattan,ESME 
110640,Brooklyn,APOLLO
110641,Brooklyn,FLETCHER
110642,Brooklyn,SIR 
110643,Brooklyn,OSCAR 
110644,Manhattan,OSCAR
110645,Manhattan,OLIVER
110646,Manhattan,CASH
110647,Queens,GEMMA
110648,Manhattan,GINGER
110649,Brooklyn,BUTTERSCOTCH
110650,Staten Island,BUDDY
110651,Staten Island,PUGSLY
110652,Brooklyn,PRINCE 
110653,Queens,PRINCESS
110654,Bronx,PRINCESS 
110655,Manhattan,MADDIE
110656,Manhattan,PIERPONT
110657,Manhattan,POLA
110658,Manhattan,POPPY
110659,Manhattan,THAXTER
110660,Manhattan,ELLIOTT
110661,Manhattan,EFFIE
110662,Manhattan,ENZO
110663,Brooklyn,LULU
110664,Manhattan,LULA
110665,Manhattan,LUKA 
110666,Bronx,LUCY 
110667,Manhattan,LUCY
110668,Manhattan,DUBLIN
110669,Queens,DUKE
110670,Manhattan,DUNCAN
110671,Brooklyn,BELLE 
110672,Queens,BELLA 
110673,Brooklyn,BELLA
110674,Bronx,RILEY
110675,Manhattan,TOMMY
110676,Manhattan,QUEEN 
110677,Queens,REMY
110678,Manhattan,REMY
110679,Brooklyn,RAMONA 
110680,Queens,REBEL
110682,Brooklyn,TUPPENCE
110683,Staten Island,MADISON
110684,Brooklyn,HAZEL
110685,Manhattan,HARVEY
110686,Manhattan,MAGGIE
110687,Queens,MARSH
110688,Staten Island,MARTHA
110689,Manhattan,MASON
110690,Brooklyn,BOBBY
110691,Brooklyn,SHADOW 
110692,Brooklyn,CHLOE
110693,Queens,CHIP 
110694,Manhattan,CHIQUI
110695,Queens,JAXX
110696,Queens,JAXSON
110697,Manhattan,JAVY 
110698,Bronx,JAVI
110699,Manhattan,JAZZY
110700,Queens,COCO
110701,Brooklyn,COCO
110702,Bronx,COCO
110703,Staten Island,COCO
110704,Manhattan,MINI
110705,Staten Island,MOCHA
110706,Queens,MISSY
110707,Queens,JUDGE
110708,Manhattan,JP
110709,Bronx,MILES
110710,Manhattan,SADIE
110711,Brooklyn,RYLEIGH 
110712,Manhattan,RYLEIGH
110713,Queens,IZZO
110714,Manhattan,CHAPLIN
110715,Manhattan,CHARLIE 
110716,Brooklyn,HOVA
110717,Manhattan,CHEZZA
110718,Brooklyn,CHEWY
110719,Brooklyn,HUNTER 
110720,Manhattan,CHELSEA
110721,Brooklyn,CHARLIE
110722,Queens,CHARLES
110723,Manhattan,MAX
110724,Brooklyn,JAKE
110725,Manhattan,ISABELLE 
110726,Queens,JACK
110727,Queens,SANDY
110728,Brooklyn,SAMSON 
110729,Manhattan,SAMANTHA
110730,Manhattan,SALISHAN 
110731,Brooklyn,SAM
110732,Brooklyn,RUSSIAN
110733,Brooklyn,RUFUS
110734,Bronx,MIKEY 
110735,Queens,KAHLUA 
110736,Bronx,JUANA
110737,Queens,JIJI
110738,Bronx,JETER 
110739,Brooklyn,MILO
110740,Manhattan,MILO 
110741,Queens,MIMI
110742,Bronx,COCO
110743,Queens,JENGA
110744,Manhattan,JAX 
110745,Manhattan,CLEO 
110746,Manhattan,CLOUD
110747,Queens,CHIROLA
110748,Staten Island,CHOP
110749,Queens,SILAS
110750,Brooklyn,SCOUT
110751,Brooklyn,BISHOP 
110752,Brooklyn,BISHOP
110753,Staten Island,HAMILTON
110754,Brooklyn,HALLE 
110755,Brooklyn,HAGRID
110756,Manhattan,HARPER
110757,Manhattan,BONNIE
110758,Queens,BONNIE
110759,Manhattan,BO
110760,Queens,BLUE
110761,Manhattan,MASON
110762,Brooklyn,MASON
110763,Manhattan,MARSEILLE
110764,Manhattan,MARLEY
110765,Manhattan,MALO
110766,Manhattan,HILDA 
110767,Queens,HOLLY 
110768,Brooklyn,HONEY
110770,Brooklyn,RADAR
110771,Queens,QUINN 
110772,Brooklyn,TOMMY
110773,Bronx,RILEY
110774,Brooklyn,LUCY 
110775,Brooklyn,LUNA
110776,Staten Island,LUNA
110777,Queens,LUNA 
110778,Brooklyn,LUNA
110779,Manhattan,LULU
110780,Queens,LUCKY
110781,Brooklyn,EAMES 
110782,Manhattan,EDIE
110783,Manhattan,ELLA
110784,Staten Island,ELLA
110785,Queens,TEMO
110786,Manhattan,TINO 
110787,Queens,TINKERBELL
110788,Manhattan,TOBIE
110789,Brooklyn,POOCHI
110790,Manhattan,PIPPA
110791,Queens,MAC
110792,Manhattan,MABEL 
110793,Manhattan,MADDIE
110794,Manhattan,PRINCE
110795,Manhattan,PRETENDER
110796,Brooklyn,TCHOTCHKE
110797,Manhattan,TEDDI
110798,Manhattan,BUSTER
110799,Brooklyn,BUDDY
110800,Brooklyn,BUDDY
110801,Manhattan,CAPER
110802,Staten Island,CALLIE
110803,Bronx,BUTCH
110804,Brooklyn,GIA
110805,Staten Island,GAYLA
110806,Manhattan,CASSIE
110807,Manhattan,CARL
110808,Manhattan,CASEY
110809,Bronx,CASEY
110810,Brooklyn,OPIE
110811,Brooklyn,OSCAR
110812,Manhattan,OREO
110813,Bronx,GIZMO 
110814,Staten Island,GIOVANNIE
110815,Queens,OCTAVIA
110816,Manhattan,NUGGET
110817,Queens,GRACIE
110818,Manhattan,GRACIE
110819,Manhattan,SONNY
110820,Queens,SONNYBOY
110821,Manhattan,OWEN 
110822,Queens,SKYE
110823,Manhattan,AMEE
110824,Manhattan,ANGEL
110825,Bronx,ANGEL
110826,Queens,ANGEL
110827,Brooklyn,ALEX
110828,Manhattan,AJ
110829,Staten Island,AGUILAR 
110830,Staten Island,AGUILAR 
110831,Manhattan,ABBY
110832,Queens,LOLA 
110833,Bronx,LOLA
110834,Manhattan,LOUIE
110835,Brooklyn,FRIDAY
110836,Manhattan,FLOSSIE
110837,Bronx,T-JAY 
110838,Brooklyn,TAHOE
110839,Manhattan,SUKI
110840,Manhattan,PATCH
110841,Staten Island,PASQUALINA
110842,Brooklyn,PEGGY
110843,Bronx,PENNY 
110844,Brooklyn,PEACHES
110845,Manhattan,PEPSIMONTESI
110846,Manhattan,DEXTER
110847,Brooklyn,DHODI
110848,Bronx,LASSIE 
110849,Manhattan,LAILA
110850,Brooklyn,DEIZEL
110851,Manhattan,DENVER
110852,Brooklyn,DARCY
110853,Brooklyn,DAISY
110854,Bronx,BROOKLYNN
110855,Manhattan,BOO
110856,Bronx,BOOMER 
110857,Bronx,ZEUS
110858,Staten Island,ZACK
110859,Brooklyn,NONAME
110860,Bronx,NINA
110861,Manhattan,LILO
110862,Queens,NAONAO
110863,Manhattan,NEMO
110864,Brooklyn,ATHENA
110865,Staten Island,ARIANA
110866,Queens,ASIA 
110867,Queens,BABYCAKES
110868,Manhattan,BANCROFT
110869,Bronx,CODY
110870,Queens,KILO
110871,Queens,KIRA
110872,Queens,KLAUS
110873,Brooklyn,MOOSE
110875,Manhattan,
110876,Queens,ROSA
110877,Brooklyn,RONALD 
110878,Brooklyn,ROMEO
110879,Queens,ROSE 
110880,Brooklyn,ROGUE
110881,Manhattan,WILLOW
110882,Manhattan,WICKET
110883,Manhattan,ROLO
110884,Brooklyn,ROCKY
110885,Brooklyn,ROCKY
110886,Queens,ROSIE 
110887,Manhattan,ROSALIE
110888,Brooklyn,VESPA
110889,Manhattan,VELMA
110891,Staten Island,USHER 
110892,Queens,RUBY
110895,Queens,NAME 
110896,Bronx,ROCKY 
110897,Queens,ROCKY
110898,Brooklyn,ROCKET
110899,Manhattan,ROCKEY
110900,Manhattan,MR. 
110901,Manhattan,MYSTIQUE
110902,Staten Island,MONTY
110903,Manhattan,MONTY
110904,Brooklyn,MOOSE
110905,Manhattan,MORGAN
110906,Staten Island,KOHL 
110907,Bronx,COSMO
110908,Manhattan,KARO 
110909,Queens,BANDIT
110910,Manhattan,BAILEY
110911,Brooklyn,AYRA
110912,Queens,AUTUMN 
110913,Brooklyn,NESTLE
110914,Brooklyn,NIA
110915,Manhattan,NEMO
110916,Queens,NEGRA
110917,Staten Island,LILLY
110918,Brooklyn,NOODLES 
110919,Brooklyn,WOOF 
110920,Staten Island,WOLFGANG
110921,Bronx,WINSTON
110922,Queens,NOEL
110923,Queens,NICO 
110924,Manhattan,ZEKE
110925,Manhattan,YODA 
110926,Brooklyn,ZION
110927,Bronx,BOOJIE 
110928,Manhattan,BOO
110929,Brooklyn,BREE 
110930,Staten Island,BRIELLA
110931,Bronx,BUDDY
110932,Staten Island,DAYSE 
110933,Queens,LEYA
110934,Queens,LEXIE
110935,Manhattan,LANDRY
110936,Staten Island,DOLLYPARTON
110937,Bronx,DEXTER 
110938,Manhattan,DESI
110939,Bronx,STAR 
110940,Brooklyn,PERCIVAL 
110941,Queens,PETEY
110942,Staten Island,PEPPER
110943,Brooklyn,PENNY
110944,Queens,PEACHES
110945,Manhattan,PEDRO 
110946,Queens,PAPA
110947,Queens,PATCH
110948,Brooklyn,SUKI
110949,Brooklyn,T-BONE
110950,Manhattan,TANK 
110951,Manhattan,SUNNY 
110952,Brooklyn,FRANKIE
110953,Manhattan,FOZZIE
110954,Brooklyn,GAGI
110955,Manhattan,LOURDES
110956,Manhattan,LUCA 
110957,Queens,LOUIE
110958,Queens,LOLA
110959,Queens,LINUS
110960,Staten Island,ABIGAIL
110961,Queens,ADDIE
110962,Brooklyn,ADDISON
110963,Manhattan,AJAX
110964,Queens,ALICE
110965,Brooklyn,ALMA
110966,Bronx,ANGEL 
110967,Brooklyn,AMELIA
110968,Brooklyn,FIONA
110969,Manhattan,FINNEGAN
110970,Manhattan,FINN 
110971,Brooklyn,POLO
110972,Brooklyn,FIFIANA 
110973,Brooklyn,FIG
110974,Brooklyn,ARCHIE 
110975,Brooklyn,SIMON
110976,Bronx,SIR 
110977,Manhattan,PAMUK
110978,Queens,SMOKEY
110979,Brooklyn,SLEDGE
110980,Staten Island,SNOWBELLE 
110981,Queens,SOPHIE
110982,Queens,SPARKLE
110983,Brooklyn,OBI
110984,Manhattan,GIZZY
110985,Brooklyn,GIZMO 
110986,Queens,GODZILLA
110987,Manhattan,OSKI 
110988,Manhattan,OLIVER
110989,Staten Island,CAROL
110990,Staten Island,GAZOO
110991,Queens,GENERAL 
110992,Queens,GEORGIA
110993,Manhattan,CANNOLI
110994,Queens,BUDDYC 
110995,Brooklyn,BUDDY
110996,Manhattan,BUSTER
110997,Brooklyn,BUSTER
110998,Bronx,TAZ 
110999,Manhattan,PUCK
111000,Queens,TEDDY
111001,Queens,PRINCESS 
111002,Staten Island,TIKA 
111003,Brooklyn,TEQUILA
111004,Manhattan,TIBO
111005,Brooklyn,TOBY 
111006,Manhattan,BELLA
111007,Brooklyn,BATMAN
111008,Brooklyn,BELLE
111009,Brooklyn,BEN
111010,Manhattan,DUBI 
111011,Manhattan,DYLAN 
111012,Queens,EBONY
111013,Queens,EMMA
111014,Staten Island,LUNA
111015,Staten Island,LUNA
111016,Brooklyn,LUCY
111017,Brooklyn,LUCY
111018,Queens,TOOTSIE 
111019,Staten Island,REMY
111020,Manhattan,RAIKO
111021,Brooklyn,RAINY
111022,Brooklyn,PUMPKIN
111026,Bronx,TROY 
111027,Manhattan,HECTOR
111028,Staten Island,HONEY
111029,Bronx,HERCULES
111030,Queens,HERSHEY
111031,Queens,MAGGIE
111032,Queens,MAPLE
111033,Staten Island,MAWGAN
111034,Queens,MASON
111035,Manhattan,BOB
111036,Manhattan,GUNNER 
111037,Manhattan,HARLEY
111038,Manhattan,GYPSY 
111039,Brooklyn,HANK
111040,Staten Island,HALO
111041,Manhattan,BIANCA 
111042,Staten Island,BLACKIE
111043,Brooklyn,SASSENACH
111044,Manhattan,MOLLY
111045,Bronx,MONKEY
111046,Manhattan,SHADOW
111047,Queens,SHANE
111048,Brooklyn,SHADOW
111049,Manhattan,CHLOE
111050,Queens,CHIP
111051,Brooklyn,CLEMENTINE
111052,Bronx,JAX 
111053,Brooklyn,JASPER
111054,Brooklyn,JESSE 
111055,Queens,COCO
111056,Queens,MILO
111057,Bronx,JIMENEZ
111058,Bronx,JORDIN
111059,Brooklyn,JUNIOR 
111060,Brooklyn,RUCKUS 
111061,Manhattan,RUNNER
111062,Queens,SABRINA 
111063,Manhattan,SADIE
111064,Manhattan,SAMMY
111065,Brooklyn,SAMBUCA
111066,Brooklyn,SANTINO
111067,Staten Island,MAX 
111068,Queens,MAYA 
111069,Manhattan,MICKEY
111070,Brooklyn,CHARLIE 
111071,Manhattan,CHARLOTTE
111072,Brooklyn,HUGO
111073,Manhattan,HUDSON 
111074,Queens,HOVA
111075,Bronx,ICES 
111076,Manhattan,HUX 
111077,Queens,CHICO
111078,Queens,HONEY 
111079,Staten Island,CHEWY 
111080,Brooklyn,IGGY
111081,Manhattan,HUMPHREY
111082,Brooklyn,CHA 
111083,Brooklyn,CHARLIE
111084,Brooklyn,CHARLIE
111085,Bronx,CHARLIE
111086,Staten Island,CHARLIE 
111087,Queens,MIA 
111088,Queens,MICA
111089,Queens,MAXIMUS
111090,Bronx,MAXIMUS
111091,Manhattan,MAXI
111092,Brooklyn,MAZZY
111093,Queens,JACOB
111094,Brooklyn,JACOB
111095,Brooklyn,MAX
111096,Brooklyn,SAMMY
111097,Brooklyn,RUBY 
111098,Bronx,MILA
111099,Brooklyn,JUNE 
111100,Brooklyn,JULIE 
111101,Manhattan,JIGME
111102,Queens,JO-JO 
111103,Staten Island,MOCHA
111104,Manhattan,MINNIE
111105,Brooklyn,MINKA
111106,Staten Island,COCO
111107,Brooklyn,JAY
111108,Manhattan,JASPER
111109,Queens,CINDY
111110,Manhattan,CHUCKIE
111111,Staten Island,CHIP
111112,Manhattan,CHOCOLATE 
111113,Queens,SHORT 
111114,Manhattan,SHANA 
111115,Manhattan,SHEA
111116,Queens,SESAME
111117,Brooklyn,SERENA 
111118,Brooklyn,MOMO
111119,Brooklyn,MOLLY
111120,Staten Island,MOLLY
111121,Queens,SASHA 
111122,Queens,BENTLEY
111123,Manhattan,BENTLEY
111124,Queens,HALEY
111125,Brooklyn,HANSEL
111126,Manhattan,BO 
111127,Queens,MAX
111128,Queens,MARTY
111129,Brooklyn,MARLOWE
111130,Manhattan,MAGGIE
111131,Manhattan,MAGNOLIA
111132,Manhattan,HINES-WARD
111133,Brooklyn,MADISON
111134,Staten Island,HARRY
111136,Queens,MAX
111137,Manhattan,QUIGLEY
111138,Manhattan,RANGER
111139,Queens,POOKA
111140,Bronx,RENARDO
111141,Manhattan,TRAVIS
111142,Queens,LUKA
111143,Manhattan,LUCY
111144,Manhattan,LUNA
111145,Bronx,EMMA
111146,Manhattan,ELI
111147,Brooklyn,EILEEN
111148,Staten Island,ELECTRA
111149,Queens,ELECTRA
111150,Brooklyn,DORKIE
111151,Queens,DUKE 
111152,Manhattan,DUDE 
111153,Queens,DUKE
111154,Queens,DONNY 
111155,Bronx,BENGIE
111156,Brooklyn,BELLA 
111157,Manhattan,BEAR
111158,Brooklyn,BEAR 
111159,Brooklyn,BEAN
111160,Manhattan,BAXTER
111161,Manhattan,BELLA
111162,Manhattan,BELLA
111163,Staten Island,THEODORE
111164,Bronx,TERRY
111165,Queens,TINO 
111166,Manhattan,TIKI
111167,Staten Island,PIPPO
111168,Brooklyn,PRECIOUS 
111169,Brooklyn,POOKA
111170,Queens,PRINCESS 
111171,Bronx,PRINCESS 
111172,Queens,PUDDIN
111173,Staten Island,PUMKIN
111174,Manhattan,BUGSY
111175,Manhattan,BURLEIGH
111176,Staten Island,BUDDY 
111177,Brooklyn,CANAAN
111178,Bronx,BUTTERCUP
111179,Brooklyn,GIL
111180,Manhattan,GEORGE
111181,Manhattan,GEORGE 
111182,Manhattan,CASH
111183,Manhattan,OSCAR 
111184,Queens,GIO
111185,Bronx,GIZMO
111186,Staten Island,NUTELLA
111187,Queens,GREY
111188,Queens,GRAVY
111189,Manhattan,GREG
111190,Staten Island,SPIKE
111191,Queens,SONNY
111192,Brooklyn,SIMON
111193,Manhattan,APPOLLO
111194,Manhattan,ARCHIE 
111195,Manhattan,ESTELLE
111196,Brooklyn,FARAJ
111197,Manhattan,FANCY
111198,Manhattan,ANGEL
111199,Bronx,AMAGUA 
111200,Manhattan,ALFIE 
111201,Queens,ALEXANDER
111202,Bronx,ACE
111203,Brooklyn,LOLA
111204,Brooklyn,LOLA
111205,Brooklyn,LOTTIE
111206,Queens,LOUIE 
111207,Brooklyn,LOUIE
111208,Queens,LOVU
111209,Staten Island,FRISCO
111210,Staten Island,FRANKIE
111211,Bronx,FRANKIE 
111212,Queens,SUNNY 
111213,Queens,SUNNY
111214,Bronx,SYMBA 
111215,Queens,SUGAR
111216,Brooklyn,LUCAS
111217,Manhattan,LUCINDA
111218,Bronx,LUCKY
111219,Manhattan,PEARL
111220,Brooklyn,PEANUT 
111221,Queens,PEPPER 
111222,Queens,PETE
111223,Manhattan,STACEY
111224,Bronx,DIEGO
111225,Brooklyn,DIEGO
111226,Brooklyn,DEXTER
111227,Brooklyn,DIVA
111228,Queens,LEE
111229,Queens,LADY 
111230,Manhattan,LAFAYETTE 
111231,Brooklyn,LASKA
111232,Staten Island,LEXI
111233,Staten Island,LEXI 
111234,Manhattan,DAKOTA
111235,Bronx,DALMONIQUE
111236,Bronx,DALMONIQUE
111237,Queens,BUDDY 
111238,Queens,DAKOTA
111239,Queens,DAKOTA
111240,Queens,DAISY
111241,Manhattan,BOWIE
111242,Bronx,BREED 
111243,Brooklyn,BRANDY 
111244,Manhattan,BOOMER
111245,Brooklyn,BOSTON 
111246,Queens,ZEUS
111247,Staten Island,ZINKY
111248,Manhattan,ZIGGY
111249,Staten Island,ZOEY
111250,Manhattan,ZOEY
111251,Staten Island,ZACH
111252,Queens,XENA 
111253,Manhattan,WINNIE 
111254,Brooklyn,WINNEBAGO 
111255,Bronx,NAPOLEON
111256,Manhattan,NEO
111257,Manhattan,AXEL
111258,Manhattan,ATTICUS
111259,Queens,BADOOK
111260,Manhattan,BAILEY 
111261,Queens,COCO 
111262,Queens,COCO 
111263,Queens,COCO
111264,Staten Island,COCOA 
111265,Manhattan,BAKU
111266,Brooklyn,CODY 
111267,Brooklyn,KATO
111268,Queens,KARAMEL
111269,Staten Island,CUPCAKE 
111270,Bronx,CRYSTAL
111271,Brooklyn,CRESPO
111272,Queens,CRICKET
111273,Manhattan,KUMAGORO
111274,Manhattan,KOLCHAK
111275,Queens,MOTI 
111276,Brooklyn,MUNCHIE 
111278,Bronx,ROCKY
111279,Brooklyn,NALA
111288,Bronx,VERSACE
111289,Manhattan,ROXY
111290,Manhattan,ROSIE
111291,Queens,ROSSELYN
111292,Queens,ROSSELYN
111293,Brooklyn,ROSAE
111294,Queens,ROSCOE 
111295,Manhattan,ROLLIE 
111296,Manhattan,WIGGLES 
111297,Manhattan,WHISKY 
111298,Brooklyn,ROXXY
111307,Manhattan,ROCKET
111311,Manhattan,KUKLA 
111312,Manhattan,COOPER
111313,Manhattan,KAI
111314,Queens,KATI
111315,Manhattan,KENJOS 
111316,Queens,COCO
111317,Manhattan,COCO
111318,Queens,COCO
111319,Brooklyn,ARROW
111320,Queens,NAZGINOV
111321,Staten Island,NATALIE
111322,Manhattan,LIL 
111323,Manhattan,WINSTON
111324,Queens,XAM 
111325,Brooklyn,NONAME
111326,Brooklyn,NONAME
111327,Staten Island,YOSHI
111328,Queens,YOGI 
111329,Queens,ZEUS
111330,Queens,ZHANG
111331,Bronx,BRONX
111332,Manhattan,BRISKET
111333,Brooklyn,BRUCE
111334,Manhattan,BREE
111335,Manhattan,BRADY
111336,Brooklyn,BRUNO
111337,Brooklyn,DEEDEE
111338,Brooklyn,LACEY
111339,Manhattan,DIAZ
111340,Staten Island,PEBBLES 
111341,Brooklyn,PATTY
111342,Manhattan,STELLA
111343,Manhattan,STEWIE
111344,Brooklyn,SUNFLOWER
111345,Manhattan,TACO
111346,Manhattan,SWITCH
111347,Brooklyn,FRESA
111348,Manhattan,FRISCO
111349,Brooklyn,LILY
111350,Manhattan,LOLA
111351,Brooklyn,LOLA
111352,Brooklyn,ALLEN
111353,Staten Island,AMY
111354,Bronx,FENNEX 
111355,Brooklyn,FITZIE
111356,Queens,ANNA 
111357,Bronx,OZZY
111358,Queens,SOPHIA
111359,Queens,SPARKY
111360,Queens,NYLAH
111361,Staten Island,GIO 
111362,Queens,OLIVER
111363,Queens,GIGI 
111364,Queens,GINGER 
111365,Manhattan,BUTTERSCOTCH
111366,Bronx,CACO 
111367,Queens,CAMILA
111368,Queens,BUSTER
111369,Staten Island,BUSTER
111370,Queens,PINTO 
111371,Brooklyn,POMYE
111372,Manhattan,TEDDY
111373,Queens,TEDDY
111374,Brooklyn,THANOS
111375,Brooklyn,THEODORE
111376,Staten Island,TIGGER
111377,Bronx,BELLA 
111378,Manhattan,BELLA
111379,Bronx,BEAU 
111380,Manhattan,DORIS
111381,Staten Island,EMMA
111382,Brooklyn,ELVIS 
111383,Queens,EMMA
111384,Manhattan,LUDO 
