UID,Borough,BirthMonth
99647,Queens,6
99648,Manhattan,6
99649,Brooklyn,6
99650,Manhattan,12
99651,Queens,1
99652,Manhattan,5
99653,Brooklyn,1
99654,Manhattan,5
99655,Bronx,7
99656,Manhattan,6
99657,Manhattan,8
99658,Manhattan,5
99659,Brooklyn,6
99660,Manhattan,4
99661,Manhattan,7
99662,Queens,6
99663,Manhattan,6
99664,Brooklyn,6
99665,Queens,5
99666,Queens,6
99667,Queens,5
99668,Queens,1
99669,Brooklyn,3
99670,Manhattan,5
99671,Queens,3
99672,Manhattan,12
99673,Queens,3
99674,Queens,11
99675,Queens,4
99676,Queens,4
99677,Brooklyn,3
99678,Manhattan,1
99679,Manhattan,2
99680,Manhattan,4
99681,Manhattan,9
99682,Queens,8
99683,Bronx,5
99684,Queens,1
99685,Manhattan,6
99686,Manhattan,4
99687,Brooklyn,1
99688,Staten Island,3
99689,Queens,1
99690,Brooklyn,1
99691,Manhattan,1
99692,Manhattan,4
99693,Staten Island,4
99694,Brooklyn,5
99695,Brooklyn,6
99696,Manhattan,4
99697,Manhattan,9
99698,Queens,4
99699,Bronx,5
99700,Manhattan,1
99701,Manhattan,6
99702,Brooklyn,5
99703,Manhattan,7
99704,Manhattan,5
99705,Manhattan,1
99706,Manhattan,9
99707,Manhattan,6
99708,Bronx,1
99709,Brooklyn,4
99710,Manhattan,3
99711,Queens,2
99712,Brooklyn,4
99713,Manhattan,5
99714,Queens,2
99715,Brooklyn,1
99716,Brooklyn,1
99717,Bronx,4
99718,Brooklyn,7
99719,Manhattan,8
99720,Queens,7
99721,Manhattan,5
99722,Manhattan,4
99723,Manhattan,10
99724,Bronx,12
99725,Manhattan,1
99726,Brooklyn,1
99727,Brooklyn,4
99728,Queens,2
99729,Queens,3
99730,Manhattan,7
99731,Bronx,4
99732,Staten Island,6
99733,Queens,1
99734,Staten Island,9
99735,Brooklyn,5
99736,Brooklyn,1
99737,Queens,1
99738,Manhattan,7
99739,Manhattan,7
99741,Bronx,11
99742,Brooklyn,1
99743,Manhattan,7
99744,Manhattan,1
99745,Queens,5
99746,Manhattan,8
99747,Manhattan,3
99748,Manhattan,6
99749,Brooklyn,9
99750,Manhattan,12
99751,Brooklyn,6
99752,Brooklyn,6
99753,Manhattan,6
99754,Queens,7
99755,Brooklyn,9
99756,Manhattan,1
99757,Manhattan,1
99758,Bronx,12
99759,Queens,9
99760,Manhattan,8
99761,Manhattan,7
99762,Manhattan,12
99763,Brooklyn,6
99764,Staten Island,1
99765,Manhattan,7
99766,Manhattan,9
99767,Manhattan,12
99768,Staten Island,10
99769,Staten Island,7
99770,Queens,7
99771,Bronx,9
99772,Brooklyn,10
99773,Manhattan,8
99774,Manhattan,10
99775,Manhattan,1
99776,Brooklyn,9
99777,Bronx,9
99778,Queens,6
99779,Manhattan,8
99780,Manhattan,6
99781,Brooklyn,1
99782,Manhattan,1
99783,Queens,4
99784,Manhattan,7
99785,Brooklyn,6
99786,Brooklyn,4
99787,Bronx,9
99788,Brooklyn,9
99789,Manhattan,3
99790,Brooklyn,6
99791,Manhattan,4
99792,Bronx,10
99793,Manhattan,5
99794,Bronx,5
99795,Queens,2
99796,Staten Island,2
99797,Manhattan,4
99798,Manhattan,4
99799,Brooklyn,4
99800,Staten Island,5
99801,Brooklyn,6
99802,Manhattan,7
99803,Manhattan,8
99804,Manhattan,1
99805,Staten Island,6
99806,Manhattan,7
99807,Staten Island,3
99808,Brooklyn,4
99809,Bronx,4
99810,Queens,1
99811,Manhattan,7
99812,Bronx,3
99813,Manhattan,4
99814,Queens,1
99815,Manhattan,5
99816,Manhattan,1
99817,Manhattan,8
99818,Brooklyn,6
99819,Manhattan,4
99820,Manhattan,10
99821,Queens,8
99822,Brooklyn,7
99823,Brooklyn,2
99824,Manhattan,8
99825,Brooklyn,2
99826,Manhattan,6
99827,Manhattan,5
99828,Manhattan,1
99829,Brooklyn,1
99830,Manhattan,1
99831,Bronx,1
99832,Manhattan,2
99833,Manhattan,7
99834,Queens,7
99835,Queens,7
99836,Bronx,7
99837,Manhattan,5
99838,Queens,7
99839,Manhattan,2
99840,Staten Island,5
99841,Manhattan,1
99842,Manhattan,8
99843,Manhattan,2
99844,Bronx,9
99845,Brooklyn,1
99846,Bronx,1
99847,Manhattan,4
99848,Manhattan,7
99849,Queens,7
99850,Queens,2
99851,Manhattan,1
99852,Queens,6
99853,Queens,1
99854,Staten Island,1
99855,Manhattan,12
99856,Queens,10
99857,Bronx,2
99858,Staten Island,1
99859,Brooklyn,8
99860,Queens,2
99861,Manhattan,4
99862,Manhattan,4
99863,Brooklyn,1
99865,Queens,1
99866,Manhattan,12
99867,Brooklyn,1
99868,Manhattan,8
99869,Staten Island,1
99870,Queens,4
99871,Brooklyn,7
99872,Manhattan,4
99873,Manhattan,2
99874,Manhattan,6
99875,Brooklyn,3
99876,Brooklyn,4
99877,Manhattan,2
99878,Bronx,8
99879,Bronx,12
99880,Staten Island,7
99881,Manhattan,9
99882,Brooklyn,1
99883,Queens,2
99884,Manhattan,6
99885,Staten Island,5
99886,Queens,1
99887,Staten Island,1
99888,Manhattan,8
99889,Manhattan,6
99890,Queens,3
99891,Staten Island,4
99892,Manhattan,7
99893,Queens,4
99894,Manhattan,8
99895,Manhattan,1
99896,Bronx,1
99897,Brooklyn,2
99899,Queens,6
99900,Manhattan,7
99901,Manhattan,7
99902,Manhattan,8
99903,Manhattan,1
99905,Brooklyn,2
99907,Manhattan,4
99908,Staten Island,5
99909,Bronx,6
99910,Bronx,1
99911,Brooklyn,1
99914,Brooklyn,5
99915,Manhattan,1
99916,Queens,3
99917,Queens,2
99918,Queens,2
99919,Brooklyn,4
99920,Bronx,6
99921,Queens,5
99922,Bronx,4
99923,Manhattan,5
99924,Queens,4
99925,Manhattan,7
99926,Queens,12
99927,Queens,3
99928,Queens,5
99929,Manhattan,12
99930,Brooklyn,4
99931,Queens,12
99932,Queens,1
99933,Staten Island,5
99934,Manhattan,8
99935,Queens,4
99936,Bronx,3
99937,Brooklyn,5
99938,Manhattan,3
99939,Manhattan,10
99940,Queens,5
99941,Bronx,5
99942,Manhattan,8
99943,Queens,5
99944,Brooklyn,12
99945,Bronx,1
99946,Brooklyn,1
99947,Manhattan,4
99948,Queens,5
99949,Queens,6
99950,Queens,4
99951,Queens,5
99952,Brooklyn,3
99953,Manhattan,11
99954,Brooklyn,9
99955,Manhattan,12
99956,Manhattan,2
99957,Bronx,8
99958,Manhattan,12
99959,Brooklyn,1
99960,Queens,6
99961,Bronx,6
99962,Brooklyn,8
99963,Manhattan,2
99964,Brooklyn,1
99965,Manhattan,6
99966,Brooklyn,3
99967,Manhattan,10
99968,Brooklyn,7
99969,Queens,12
99970,Manhattan,7
99971,Queens,12
99972,Brooklyn,1
99973,Manhattan,3
99975,Manhattan,4
99976,Brooklyn,1
99977,Staten Island,11
99978,Staten Island,10
99979,Manhattan,1
99980,Brooklyn,4
99981,Brooklyn,8
99982,Manhattan,6
99983,Queens,1
99984,Queens,1
99985,Brooklyn,6
99986,Manhattan,3
99987,Brooklyn,4
99988,Queens,1
99989,Brooklyn,4
99990,Brooklyn,6
99991,Bronx,8
99992,Staten Island,4
99993,Manhattan,4
99994,Staten Island,10
99995,Brooklyn,8
99996,Manhattan,8
99997,Manhattan,12
99998,Staten Island,4
99999,Manhattan,4
100000,Queens,6
100001,Staten Island,1
100002,Queens,7
100003,Brooklyn,9
100004,Brooklyn,6
100005,Manhattan,9
100006,Staten Island,1
100007,Brooklyn,6
100008,Queens,1
100009,Manhattan,10
100010,Brooklyn,2
100011,Queens,9
100012,Bronx,7
100013,Bronx,8
100014,Brooklyn,12
100015,Staten Island,5
100016,Manhattan,1
100017,Brooklyn,8
100018,Brooklyn,1
100019,Queens,1
100020,Brooklyn,7
100021,Manhattan,12
100022,Brooklyn,1
100023,Queens,6
100024,Brooklyn,5
100025,Brooklyn,5
100026,Manhattan,6
100027,Brooklyn,7
100028,Queens,10
100029,Manhattan,1
100030,Manhattan,4
100031,Brooklyn,1
100032,Manhattan,1
100033,Brooklyn,2
100034,Brooklyn,1
100035,Manhattan,9
100036,Manhattan,10
100037,Queens,7
100038,Brooklyn,6
100039,Queens,6
100040,Manhattan,8
100041,Queens,4
100042,Brooklyn,4
100043,Manhattan,5
100044,Manhattan,4
100045,Brooklyn,2
100046,Manhattan,6
100047,Manhattan,6
100048,Manhattan,11
100049,Brooklyn,1
100050,Brooklyn,10
100051,Bronx,9
100052,Queens,1
100053,Brooklyn,1
100054,Manhattan,11
100055,Manhattan,4
100056,Staten Island,7
100057,Manhattan,10
100058,Queens,4
100059,Bronx,9
100060,Queens,1
100061,Brooklyn,5
100062,Manhattan,4
100063,Manhattan,3
100064,Queens,11
100065,Bronx,2
100066,Staten Island,9
100067,Queens,2
100068,Staten Island,6
100069,Bronx,2
100070,Brooklyn,7
100071,Manhattan,12
100072,Queens,8
100073,Brooklyn,5
100074,Queens,5
100075,Queens,7
100076,Manhattan,3
100077,Queens,1
100078,Queens,5
100079,Staten Island,7
100080,Brooklyn,12
100081,Manhattan,7
100082,Manhattan,5
100083,Bronx,9
100084,Manhattan,1
100085,Bronx,7
100086,Brooklyn,8
100087,Brooklyn,5
100088,Brooklyn,1
100089,Queens,3
100090,Staten Island,3
100091,Queens,4
100092,Manhattan,4
100093,Manhattan,12
100094,Queens,6
100095,Bronx,12
100096,Manhattan,7
100097,Manhattan,7
100098,Manhattan,12
100099,Manhattan,4
100100,Manhattan,11
100101,Brooklyn,5
100102,Manhattan,9
100103,Bronx,5
100104,Brooklyn,1
100105,Manhattan,7
100106,Bronx,1
100107,Queens,1
100108,Queens,7
100109,Queens,4
100110,Queens,8
100111,Brooklyn,10
100112,Manhattan,8
100113,Brooklyn,5
100114,Queens,3
100115,Queens,12
100116,Queens,7
100117,Queens,6
100118,Manhattan,4
100120,Manhattan,6
100121,Manhattan,1
100122,Manhattan,10
100123,Manhattan,8
100124,Manhattan,6
100125,Queens,1
100126,Manhattan,5
100127,Queens,9
100128,Staten Island,1
100129,Manhattan,12
100130,Brooklyn,2
100131,Manhattan,2
100132,Manhattan,1
100133,Queens,2
100134,Manhattan,5
100135,Brooklyn,7
100136,Brooklyn,10
100137,Brooklyn,7
100138,Manhattan,5
100139,Manhattan,5
100140,Manhattan,2
100141,Brooklyn,5
100142,Brooklyn,4
100143,Staten Island,5
100144,Staten Island,1
100145,Bronx,2
100146,Brooklyn,1
100147,Manhattan,11
100148,Manhattan,5
100149,Brooklyn,1
100150,Queens,1
100151,Manhattan,2
100152,Manhattan,1
100153,Queens,4
100154,Manhattan,11
100155,Bronx,7
100156,Brooklyn,1
100157,Bronx,7
100158,Staten Island,3
100159,Manhattan,8
100160,Brooklyn,9
100161,Brooklyn,4
100162,Queens,6
100163,Manhattan,1
100164,Manhattan,8
100165,Bronx,1
100166,Manhattan,1
100167,Manhattan,7
100168,Manhattan,8
100169,Manhattan,1
100170,Brooklyn,1
100171,Queens,7
100172,Manhattan,7
100173,Manhattan,1
100174,Staten Island,6
100175,Queens,8
100176,Queens,7
100177,Queens,6
100178,Bronx,1
100179,Staten Island,3
100180,Brooklyn,1
100181,Staten Island,4
100182,Manhattan,6
100183,Manhattan,6
100184,Manhattan,6
100185,Staten Island,7
100186,Manhattan,3
100187,Brooklyn,4
100188,Manhattan,1
100189,Manhattan,3
100190,Manhattan,6
100191,Manhattan,2
100192,Staten Island,3
100193,Brooklyn,1
100194,Brooklyn,1
100195,Manhattan,6
100196,Queens,6
100197,Queens,9
100198,Brooklyn,4
100199,Queens,5
100200,Staten Island,4
100201,Queens,12
100202,Brooklyn,9
100203,Queens,1
100204,Queens,6
100205,Manhattan,8
100206,Manhattan,11
100207,Staten Island,4
100208,Staten Island,6
100209,Staten Island,6
100210,Queens,4
100211,Queens,9
100212,Brooklyn,2
100213,Brooklyn,12
100214,Bronx,12
100215,Staten Island,8
100216,Brooklyn,5
100217,Manhattan,6
100218,Queens,8
100219,Staten Island,8
100220,Brooklyn,3
100221,Bronx,3
100222,Staten Island,2
100223,Manhattan,5
100224,Brooklyn,4
100225,Manhattan,2
100226,Manhattan,5
100227,Brooklyn,1
100228,Brooklyn,1
100229,Brooklyn,8
100230,Queens,1
100231,Manhattan,1
100232,Brooklyn,1
100233,Bronx,7
100234,Brooklyn,9
100235,Brooklyn,4
100236,Bronx,6
100237,Manhattan,6
100238,Manhattan,7
100239,Manhattan,1
100240,Queens,5
100241,Manhattan,7
100242,Brooklyn,9
100243,Queens,12
100244,Bronx,5
100245,Brooklyn,3
100246,Brooklyn,1
100247,Manhattan,5
100248,Brooklyn,9
100249,Brooklyn,1
100250,Manhattan,10
100251,Queens,7
100252,Brooklyn,6
100253,Manhattan,7
100254,Manhattan,1
100255,Staten Island,5
100256,Manhattan,12
100257,Brooklyn,7
100258,Brooklyn,1
100259,Manhattan,12
100260,Bronx,11
100261,Bronx,4
100262,Queens,5
100263,Manhattan,2
100264,Brooklyn,1
100265,Queens,9
100266,Manhattan,2
100267,Bronx,3
100268,Brooklyn,10
100269,Manhattan,6
100270,Manhattan,7
100271,Queens,11
100272,Bronx,4
100276,Staten Island,10
100277,Manhattan,1
100278,Brooklyn,11
100279,Staten Island,1
100280,Staten Island,1
100281,Queens,1
100282,Queens,6
100283,Brooklyn,5
100284,Queens,3
100285,Manhattan,8
100286,Queens,1
100287,Bronx,7
100288,Bronx,3
100289,Queens,7
100290,Manhattan,6
100291,Brooklyn,9
100292,Brooklyn,2
100293,Queens,1
100294,Manhattan,1
100295,Queens,2
100296,Brooklyn,9
100297,Manhattan,6
100298,Queens,5
100299,Queens,3
100300,Queens,6
100301,Queens,2
100302,Manhattan,7
100303,Staten Island,1
100304,Brooklyn,9
100305,Brooklyn,1
100306,Queens,1
100307,Manhattan,2
100308,Manhattan,5
100309,Brooklyn,1
100310,Staten Island,5
100311,Brooklyn,1
100312,Manhattan,3
100313,Bronx,6
100314,Brooklyn,1
100315,Queens,7
100316,Bronx,4
100317,Queens,9
100318,Manhattan,7
100319,Staten Island,1
100320,Brooklyn,1
100321,Bronx,1
100322,Staten Island,6
100323,Queens,5
100324,Queens,1
100325,Manhattan,3
100326,Brooklyn,7
100327,Manhattan,8
100328,Bronx,1
100329,Bronx,1
100330,Manhattan,1
100331,Bronx,4
100332,Brooklyn,5
100333,Staten Island,1
100334,Brooklyn,1
100335,Queens,9
100336,Brooklyn,7
100337,Brooklyn,7
100338,Manhattan,9
100339,Manhattan,1
100340,Queens,3
100341,Brooklyn,5
100342,Manhattan,9
100343,Queens,9
100344,Queens,5
100345,Staten Island,1
100346,Queens,11
100347,Manhattan,8
100348,Queens,11
100349,Brooklyn,10
100350,Queens,2
100351,Brooklyn,1
100352,Brooklyn,7
100353,Staten Island,11
100354,Manhattan,3
100355,Queens,1
100356,Manhattan,2
100357,Brooklyn,1
100358,Queens,9
100359,Queens,6
100360,Brooklyn,9
100361,Staten Island,3
100362,Brooklyn,9
100363,Manhattan,11
100364,Brooklyn,7
100365,Manhattan,1
100366,Queens,2
100367,Manhattan,3
100368,Brooklyn,1
100369,Brooklyn,6
100370,Manhattan,4
100371,Brooklyn,7
100372,Manhattan,3
100373,Queens,10
100374,Brooklyn,9
100375,Queens,2
100376,Queens,2
100377,Queens,1
100378,Queens,9
100379,Bronx,10
100380,Brooklyn,1
100381,Queens,5
100382,Brooklyn,7
100383,Bronx,3
100384,Bronx,3
100385,Brooklyn,1
100386,Brooklyn,4
100387,Manhattan,8
100388,Brooklyn,8
100389,Staten Island,1
100390,Manhattan,9
100391,Brooklyn,1
100392,Manhattan,11
100393,Manhattan,3
100394,Brooklyn,1
100395,Manhattan,1
100396,Bronx,11
100397,Manhattan,2
100398,Staten Island,10
100399,Bronx,8
100400,Manhattan,5
100401,Queens,6
100402,Manhattan,5
100403,Bronx,3
100404,Brooklyn,1
100405,Manhattan,6
100406,Brooklyn,8
100407,Queens,5
100408,Manhattan,1
100409,Brooklyn,5
100410,Manhattan,7
100411,Queens,5
100412,Staten Island,11
100413,Manhattan,9
100414,Manhattan,3
100415,Brooklyn,1
100416,Queens,3
100417,Brooklyn,3
100418,Staten Island,1
100419,Brooklyn,2
100420,Staten Island,11
100421,Manhattan,11
100422,Brooklyn,11
100423,Queens,1
100424,Queens,8
100425,Brooklyn,3
100426,Staten Island,6
100427,Manhattan,5
100428,Brooklyn,7
100429,Staten Island,2
100430,Manhattan,3
100431,Brooklyn,6
100432,Brooklyn,5
100433,Manhattan,4
100434,Manhattan,7
100435,Staten Island,10
100436,Brooklyn,3
100437,Manhattan,8
100438,Manhattan,3
100439,Manhattan,7
100442,Queens,2
100443,Staten Island,5
100444,Queens,5
100445,Queens,8
100446,Queens,7
100447,Staten Island,7
100448,Queens,6
100449,Queens,8
100450,Manhattan,7
100451,Queens,4
100452,Manhattan,1
100457,Brooklyn,9
100458,Brooklyn,8
100459,Brooklyn,12
100460,Manhattan,12
100462,Manhattan,7
100463,Brooklyn,1
100464,Staten Island,4
100465,Bronx,7
100466,Staten Island,2
100467,Manhattan,1
100468,Manhattan,4
100469,Brooklyn,12
100470,Bronx,10
100471,Manhattan,7
100472,Queens,5
100473,Manhattan,7
100474,Manhattan,1
100475,Manhattan,5
100476,Manhattan,1
100477,Manhattan,6
100478,Bronx,6
100479,Brooklyn,7
100480,Brooklyn,11
100481,Staten Island,8
100482,Manhattan,7
100483,Staten Island,3
100484,Queens,1
100485,Brooklyn,8
100486,Manhattan,1
100487,Staten Island,9
100488,Bronx,3
100489,Manhattan,10
100490,Brooklyn,5
100491,Brooklyn,5
100492,Brooklyn,7
100493,Brooklyn,2
100494,Queens,5
100495,Manhattan,5
100496,Manhattan,8
100497,Manhattan,6
100498,Manhattan,1
100499,Brooklyn,5
100500,Bronx,5
100501,Manhattan,5
100502,Brooklyn,7
100503,Manhattan,7
100504,Queens,6
100505,Queens,8
100506,Brooklyn,6
100507,Manhattan,3
100508,Manhattan,4
100509,Queens,1
100510,Queens,11
100511,Brooklyn,5
100512,Brooklyn,6
100513,Manhattan,8
100514,Bronx,10
100515,Brooklyn,5
100516,Queens,1
100517,Manhattan,8
100518,Staten Island,11
100519,Queens,6
100520,Queens,7
100521,Bronx,1
100522,Staten Island,1
100523,Manhattan,1
100524,Manhattan,1
100525,Manhattan,2
100526,Queens,7
100527,Queens,6
100528,Queens,10
100529,Manhattan,6
100530,Brooklyn,4
100531,Manhattan,8
100532,Bronx,2
100533,Brooklyn,12
100534,Brooklyn,12
100535,Brooklyn,2
100536,Manhattan,8
100537,Manhattan,1
100538,Manhattan,9
100539,Manhattan,4
100540,Queens,2
100541,Brooklyn,7
100542,Queens,10
100543,Queens,10
100544,Brooklyn,1
100545,Queens,10
100546,Manhattan,5
100547,Brooklyn,9
100548,Brooklyn,9
100549,Brooklyn,12
100550,Brooklyn,9
100551,Brooklyn,9
100552,Bronx,9
100553,Queens,5
100554,Queens,2
100555,Staten Island,1
100556,Brooklyn,9
100557,Manhattan,3
100558,Manhattan,4
100559,Brooklyn,1
100560,Manhattan,9
100561,Staten Island,2
100562,Staten Island,1
100563,Staten Island,1
100564,Brooklyn,3
100565,Brooklyn,5
100566,Manhattan,1
100567,Manhattan,8
100568,Manhattan,10
100569,Brooklyn,4
100570,Manhattan,9
100571,Manhattan,5
100572,Bronx,7
100573,Brooklyn,5
100574,Staten Island,2
100575,Brooklyn,4
100576,Manhattan,9
100577,Brooklyn,5
100578,Manhattan,5
100579,Manhattan,1
100580,Brooklyn,7
100581,Brooklyn,4
100582,Queens,6
100586,Brooklyn,6
100587,Manhattan,6
100588,Brooklyn,2
100589,Brooklyn,6
100590,Staten Island,7
100591,Queens,5
100592,Staten Island,4
100593,Manhattan,1
100594,Manhattan,6
100595,Manhattan,4
100596,Queens,1
100597,Queens,6
100598,Staten Island,1
100599,Bronx,5
100600,Brooklyn,6
100601,Brooklyn,7
100602,Manhattan,4
100603,Brooklyn,1
100604,Staten Island,3
100605,Brooklyn,7
100606,Manhattan,9
100607,Staten Island,10
100608,Manhattan,9
100609,Bronx,12
100610,Staten Island,8
100611,Brooklyn,9
100612,Manhattan,5
100613,Brooklyn,1
100614,Brooklyn,5
100615,Manhattan,10
100616,Staten Island,4
100617,Brooklyn,5
100618,Queens,1
100619,Staten Island,7
100620,Manhattan,5
100621,Brooklyn,5
100622,Brooklyn,5
100623,Queens,2
100624,Manhattan,5
100625,Manhattan,12
100626,Brooklyn,4
100627,Manhattan,7
100628,Bronx,9
100629,Queens,11
100630,Queens,3
100631,Queens,4
100632,Brooklyn,6
100633,Manhattan,9
100634,Manhattan,9
100635,Staten Island,7
100636,Queens,9
100637,Queens,10
100638,Manhattan,6
100639,Brooklyn,2
100640,Queens,1
100641,Staten Island,3
100642,Brooklyn,7
100643,Queens,5
100644,Brooklyn,6
100645,Queens,5
100646,Bronx,12
100647,Brooklyn,7
100648,Manhattan,7
100649,Manhattan,1
100650,Brooklyn,4
100651,Queens,2
100652,Manhattan,8
100653,Manhattan,7
100654,Staten Island,1
100655,Brooklyn,8
100656,Brooklyn,7
100657,Brooklyn,7
100658,Bronx,4
100659,Manhattan,5
100660,Brooklyn,1
100661,Queens,7
100662,Brooklyn,6
100663,Staten Island,4
100669,Manhattan,7
100670,Manhattan,2
100671,Queens,5
100672,Queens,7
100673,Manhattan,8
100674,Manhattan,1
100675,Bronx,4
100676,Manhattan,8
100677,Queens,1
100678,Brooklyn,8
100679,Manhattan,1
100680,Queens,9
100681,Manhattan,9
100682,Brooklyn,8
100683,Manhattan,12
100684,Manhattan,6
100685,Queens,6
100686,Manhattan,1
100687,Brooklyn,4
100688,Manhattan,5
100689,Brooklyn,4
100690,Brooklyn,9
100691,Manhattan,12
100692,Queens,7
100693,Manhattan,8
100694,Bronx,12
100695,Bronx,12
100696,Manhattan,4
100697,Manhattan,2
100698,Manhattan,4
100699,Manhattan,10
100700,Manhattan,6
100701,Manhattan,4
100702,Manhattan,5
100703,Manhattan,1
100704,Queens,2
100705,Manhattan,5
100706,Manhattan,12
100707,Queens,1
100708,Queens,8
100709,Manhattan,3
100710,Manhattan,6
100711,Brooklyn,5
100712,Manhattan,4
100713,Bronx,11
100714,Manhattan,1
100715,Bronx,9
100716,Brooklyn,5
100717,Manhattan,3
100718,Bronx,6
100719,Queens,7
100720,Queens,2
100721,Manhattan,6
100722,Manhattan,5
100723,Queens,6
100724,Staten Island,7
100725,Manhattan,12
100726,Bronx,4
100727,Manhattan,6
100728,Manhattan,7
100729,Bronx,8
100730,Queens,5
100731,Brooklyn,2
100732,Brooklyn,8
100733,Brooklyn,12
100734,Manhattan,5
100735,Manhattan,1
100736,Brooklyn,9
100737,Queens,6
100738,Manhattan,1
100739,Staten Island,11
100740,Staten Island,7
100741,Queens,7
100742,Queens,5
100743,Brooklyn,8
100744,Queens,1
100745,Manhattan,1
100746,Manhattan,6
100747,Queens,1
100748,Queens,1
100749,Queens,6
100750,Manhattan,6
100751,Queens,7
100752,Brooklyn,9
100753,Queens,10
100754,Staten Island,8
100755,Manhattan,6
100756,Queens,7
100757,Brooklyn,1
100758,Manhattan,3
100759,Brooklyn,12
100760,Queens,6
100761,Bronx,1
100762,Manhattan,6
100763,Manhattan,2
100764,Queens,1
100765,Brooklyn,2
100766,Bronx,3
100767,Queens,11
100768,Queens,5
100769,Queens,12
100770,Manhattan,12
100771,Brooklyn,1
100772,Queens,5
100774,Manhattan,5
100775,Brooklyn,12
100776,Manhattan,2
100778,Manhattan,11
100779,Manhattan,7
100783,Queens,5
100784,Manhattan,7
100785,Manhattan,8
100786,Manhattan,3
100787,Manhattan,8
100788,Brooklyn,3
100789,Manhattan,10
100790,Queens,7
100791,Queens,2
100792,Manhattan,7
100793,Manhattan,11
100794,Brooklyn,6
100795,Manhattan,8
100796,Manhattan,1
100797,Queens,8
100798,Bronx,9
100799,Bronx,9
100800,Brooklyn,9
100801,Brooklyn,5
100802,Manhattan,8
100803,Manhattan,2
100804,Manhattan,10
100805,Manhattan,8
100806,Brooklyn,10
100807,Manhattan,7
100808,Manhattan,6
100809,Brooklyn,6
100810,Brooklyn,2
100811,Manhattan,2
100812,Staten Island,7
100813,Queens,11
100814,Queens,1
100815,Brooklyn,8
100816,Manhattan,1
100817,Queens,1
100818,Manhattan,2
100819,Manhattan,1
100820,Manhattan,3
100821,Manhattan,9
100822,Queens,2
100823,Brooklyn,1
100824,Brooklyn,1
100825,Queens,1
100826,Brooklyn,1
100827,Manhattan,9
100828,Manhattan,5
100829,Manhattan,3
100830,Queens,6
100831,Bronx,9
100832,Brooklyn,9
100833,Brooklyn,9
100834,Manhattan,9
100835,Manhattan,5
100836,Manhattan,5
100837,Brooklyn,11
100838,Brooklyn,7
100839,Brooklyn,7
100840,Brooklyn,4
100841,Manhattan,5
100842,Brooklyn,11
100843,Bronx,6
100844,Manhattan,8
100845,Bronx,9
100846,Manhattan,6
100847,Brooklyn,11
100848,Manhattan,1
100849,Manhattan,4
100850,Queens,3
100851,Queens,6
100852,Brooklyn,8
100853,Queens,9
100854,Bronx,11
100855,Brooklyn,10
100856,Brooklyn,6
100857,Brooklyn,6
100858,Manhattan,1
100859,Manhattan,1
100860,Brooklyn,8
100861,Manhattan,4
100863,Manhattan,6
100864,Brooklyn,11
100865,Manhattan,1
100866,Queens,2
100867,Staten Island,7
100868,Brooklyn,9
100869,Brooklyn,9
100870,Brooklyn,3
100871,Manhattan,1
100872,Brooklyn,4
100873,Queens,7
100874,Queens,7
100875,Bronx,9
100876,Manhattan,10
100877,Staten Island,6
100878,Brooklyn,7
100879,Brooklyn,10
100880,Queens,1
100881,Manhattan,4
100882,Manhattan,10
100883,Brooklyn,6
100884,Brooklyn,2
100885,Brooklyn,11
100886,Queens,2
100887,Queens,3
100888,Manhattan,1
100889,Queens,1
100890,Manhattan,7
100891,Brooklyn,1
100892,Manhattan,3
100893,Manhattan,9
100894,Manhattan,5
100895,Staten Island,12
100896,Brooklyn,11
100897,Bronx,9
100898,Manhattan,8
100899,Manhattan,6
100900,Brooklyn,5
100901,Staten Island,4
100902,Brooklyn,8
100903,Manhattan,1
100904,Bronx,7
100905,Queens,1
100906,Bronx,6
100907,Bronx,5
100908,Manhattan,8
100909,Queens,4
100910,Staten Island,1
100911,Bronx,1
100912,Manhattan,1
100913,Manhattan,6
100914,Queens,7
100915,Brooklyn,1
100916,Manhattan,4
100917,Manhattan,1
100918,Staten Island,9
100919,Queens,2
100920,Brooklyn,10
100921,Queens,1
100922,Manhattan,3
100923,Queens,6
100924,Manhattan,1
100925,Brooklyn,9
100926,Brooklyn,4
100927,Queens,1
100928,Queens,1
100929,Manhattan,5
100930,Brooklyn,9
100931,Manhattan,12
100932,Brooklyn,7
100933,Manhattan,8
